"collection_id","name","acquisition_date","short_description","description","source","authoritative","public","known_issues","md_filename","wms_link","popup_link","carto_map_id","overview_image","thumbnail_image","natural_image","urban_image","tile_index_url","supplemental_report_url","lidar_breaklines_url","coverage_extent","tags","created","last_modified","agency_type_id","license_type_id","template_type_id"
"cafa0c1b-5586-49dc-8f6a-cf1fab93362a","USGS 2008 120cm Lidar","2014-02-01","<p>Lidar for approximately 2388 square miles consisting of the Texas counties of Kleberg and Kenedy.</p>","This Texas Coastal Light Detection and Ranging (Lidar) Task Order is to provide high accuracy bare-earth processed, raw point cloud return data, and gridded Lidar data, for approximately 2388 square miles consisting of the Texas counties of Kleberg and Kennedy.The project consisted of acquisition, post-processing, and classification of Lidar data. The classified bare-earth data achieves the following: nominal horizontal spacing of 1.2 meters based on the Universal Transverse Mercator, Zone 14, related to the North American Datum of 1983 (NSRS2007). Vertical accuracy was to achieve no more than 18.0 centimeters or better relative to the North American Vertical Datum of 1988. Accuracy statement is based on the area of moderate to flat terrain. Diminished accuracies are to be expected in areas in dense vegetation.The accuracy of the Lidar data as tested met the vertical accuracy of 18.0 centimeters or less standards, however, derived products may be less accurate in areas of dense vegetation due to a lesser number of points defining the bare-earth in these areas.Lidar data for Texas is made available online through the use of data compression using [LASTools](https://rapidlasso.com/lastools/). LASTools is an open-source collection of tools for lidar data viewing and manipulation. TNRIS uses the LASzip portion of LASTools for compression\decompression. LASTools provides a lossless compression of the data from las to laz formats.- Software with native LAZ support- ERDAS IMAGINE (14.1 and up) by Hexagon Geospatial- Global Mapper (13.1 and up) by Blue Marble Geo- ENVI LiDAR (5.1 and up) by Exelis VIS- FME (2012 and up) by Safe Software- LAStools by rapidlasso- plas.io 3D Web Viewer by Hobu Inc.- FUSION (3.40 and up) by Bob McGaughey of the USDA- Voyager (1.3 and up) by Voyager GIS- GRASS GIS (7.0 and up) by Open Source Geospatial Foundation (OSGeo)","USGS",t,t,"Only bare earth returns available.  Bare earth returns are classified as 6 instead of 2.","data-catalog/entry/usgs-2008-120cm.md","","","d2db1b6e-e2c2-11e4-b355-0e0c41326911","images/data-catalog/entry/usgs_2008_120cm_overview.jpg","images/data-catalog/entry/usgs_2008_120cm_th.jpg","","","https://tnris-datadownload.s3.amazonaws.com/d/tnris-lidar/state/tx/tnris-lidar_tx.zip","","https://tnris-datadownload.s3.amazonaws.com/datacatalog/lidar_breaklines/usgs_2008_120cm_kleberg_kenedy_breaklines.zip","Kleberg, Kenedy","Kleberg, Kennedy, Lidar, Point Cloud, LAS, Elevation, USGS, United States Geological Survey","2018-07-30 11:42:39.92+00","2018-07-30 11:42:39.921+00","2ebfd5dc-152b-4332-82ac-a6570a0f1a4c","593a35c8-9527-4e32-a3bf-c59c56173dd9","40d5e189-a34c-40f3-aa24-632bf1fab596"
"cc3d69fa-c8e2-4395-8956-58d035888894","TWDB Groundwater Conservation Districts (GCD)","2015-05-27","<p>Groundwater conservation districts in Texas. Original data is sourced from TCEQ.</p>","Local groundwater conservation districts (GCDs) are the state’s preferred method of groundwater management. GCDs are charged to manage groundwater by providing for the conservation, preservation, protection, recharging, and prevention of waste of the groundwater resources within their jurisdictions.","TCEQ/TWDB",t,t,"","data-catalog/entry/twdb-groundwater-conservation-districts-gcd.md","","","d5084e86-dec9-11e4-afda-0e0c41326911","images/data-catalog/entry/twdb_groundwater_conservation_districts_gcd_overview.jpg","images/data-catalog/entry/twdb_groundwater_conservation_districts_gcd_th.jpg","","","","","","Statewide","TWDB, Water Resources","2018-07-30 11:42:39.928+00","2018-07-30 11:42:39.928+00","c1e7ed1a-8bfa-44eb-980d-788bf66bed41","","40d5e189-a34c-40f3-aa24-632bf1fab596"
"d28415b0-e933-4395-a66b-7d983a63abec","National Agriculture Imagery Program (NAIP) 2009 CCM Orthoimagery","2014-02-01","<p>The National Agriculture Imagery Program (NAIP) acquires aerial imagery during the agricultural growing seasons in the continental United States.</p>","The National Agriculture Imagery Program (NAIP) acquires aerial imagery during the agricultural growing seasons in the continental United States. It is administered by the USDA's Farm Service Agency (FSA) through the Aerial Photography Field Office (APFO) in Salt Lake City. The primary goal of the NAIP program is to make digital ortho photography available to governmental agencies and the public within a year of acquisition.This ""leaf-on"" imagery is used as a base layer for GIS programs in FSA's County Service Centers, and is used to maintain the Common Land Unit (CLU) boundaries. Projects are contracted each year based upon available funding and the FSA imagery acquisition cycle. Beginning in 2003, NAIP was acquired on a 5-year cycle. 2008 was a transition year, and a three-year cycle began in 2009. Since the NAIP program began in 2003, vendors have been transitioning to digital sensors in imagery acquisition.NAIP imagery products are available either as digital ortho quarter quad tiles (DOQQs) or as compressed county mosaics (CCM). The area for DOQQs corresponds to the USGS topographic quadrangles. Each image tile covers a 3.75 x 3.75 minute quarter quadrangle plus a 300 meter buffer on all four sides. CCMs are generated by compressing DOQQ image tiles into a single mosaic. All individual tile images and the resulting mosaic are rectified in the UTM coordinate system, NAD 83, and cast into a single predetermined UTM zone.","USDA",t,t,"1m product replaced with TOP 2009","data-catalog/entry/national-agriculture-imagery-program-naip-2009-ccm.md","","","b5d2dd4c-deec-11e4-8b23-0e9d821ea90d","images/data-catalog/entry/national_agriculture_imagery_program_naip_2009_ccm_overview.jpg","images/data-catalog/entry/national_agriculture_imagery_program_naip_2009_ccm_th.jpg","images/data-catalog/entry/national_agriculture_imagery_program_naip_2009_ccm_natural.jpg","images/data-catalog/entry/national_agriculture_imagery_program_naip_2009_ccm_urban.jpg","https://tnris-datadownload.s3.amazonaws.com/datacatalog/tile_index/national_agriculture_imagery_program_naip_2009_ccm_tileindex.zip","","","East Texas, Coastal","Texas, Statewide, National Agricultural Imagery Program, NAIP, United States Department of Agriculture, USDA, Natural Resources Conservation Service, NRCS, Natural Color, NC, Infrared, CIR, Mosaic, Orthoimagery, Aerial, Historical","2018-07-30 11:42:39.944+00","2018-07-30 11:42:39.944+00","77e1eb26-96d8-4415-bf70-a29d7f679ca9","593a35c8-9527-4e32-a3bf-c59c56173dd9","40d5e189-a34c-40f3-aa24-632bf1fab596"
"ccca3364-5df8-45ce-aac6-a429cafc9c65","TxDOT Texas Historic Overlay","2014-02-01","<p>Texas Department of Transportation (TxDOT) created a GIS-based historic archaeological resource that helps avoid sensitive archaeological and cultural sites and guide field surveys.</p>","Texas Department of Transportation (TxDOT) created a GIS-based historic archaeological resource that helps avoid sensitive archaeological and cultural sites and guide field surveys. In an effort to more effectively manage cultural resources affected by highway construction and maintenance, archaeologists and historians in TxDOT's Environmental Affairs Division teamed with PBS&J to create a GIS-based historic archaeological resource.The Texas Historic Overlay (THO) would provide important information needed for planning transportation improvements and maintenance projects. The source information for creating the GIS would be historic-era maps.Today, the THO is an integral part of TxDOT's efforts to preserve and protect valuable resources, along with almost 80,000 miles of state highways, while securing rights-of-way for highway widening and new alignments for the future.","TxDOT, PBS&J",t,t,"None","data-catalog/entry/txdot-texas-historic-overlay.md","","","d5084e86-dec9-11e4-afda-0e0c41326911","images/data-catalog/entry/txdot_texas_historic_overlay_overview.jpg","images/data-catalog/entry/txdot_texas_historic_overlay_th.jpg","","","","","","Statewide coverage","Texas Department of Transportation, TxDOT, Road, Statewide, Roadways, Historical","2018-07-30 11:42:39.924+00","2018-07-30 11:42:39.924+00","d5c20a43-5b51-4c4a-8b48-629a2b87c3ee","593a35c8-9527-4e32-a3bf-c59c56173dd9","40d5e189-a34c-40f3-aa24-632bf1fab596"
"cd058f80-7db5-4e5c-8d58-c047598daca2","Precipitation","2014-02-01","<p>Display and/or analyses requiring spatially distributed monthly or annual precipitation for the climatological period 1961-90.</p>","Display and/or analyses requiring spatially distributed monthly or annual precipitation for the climatological period 1961-90. Vector and polygon coverages of average monthly and annual precipitation for the climatological period 1961-90.Parameter-elevation Regressions on Independent Slopes Model (PRISM) derived raster data is the underlying data set from which the polygons and vectors were created. PRISM is an analytical model that uses point data and a digital elevation model (DEM) to generate gridded estimates of annual, monthly and event-based climatic parameters. Detailed descriptions of the PRISM raster data can be found with the accompanying raster data sets.","NOAA",t,t,"Age","data-catalog/entry/precipitation.md","","","d5084e86-dec9-11e4-afda-0e0c41326911","images/data-catalog/entry/precipitation_overview.jpg","images/data-catalog/entry/precipitation_th.jpg","","","","","","Texas","National Oceanic and Atmospheric Administration, noaa_2007, Texas, Statewide, Precipitation, Rainfall, Weather","2018-07-30 11:42:39.93+00","2018-07-30 11:42:39.93+00","","593a35c8-9527-4e32-a3bf-c59c56173dd9","40d5e189-a34c-40f3-aa24-632bf1fab596"
"cd77e3c0-58b5-4097-860d-81c9865ff0a8","Bexar Metro 911 2006 6in NC Orthoimagery","2014-02-01","<p>Natural Color Aerial Photography of Bexar County from 2006.</p>","Bexar Metro 911 contracted with Petroleum Place Energy Solutions, L.P. (P2ES) to acquire new color aerial photography and ground control and provide photogrammetric services to produce 6 inch ground resolution color orthophotography covering Bexar, Guadalupe, and Comal Counties, Texas for 2006. Intended to provide an image base for 911 vector data.","Bexar County Metro 911",t,t,"None","data-catalog/entry/bexar-metro-911-2006-6in-nc.md","","","893fe8fa-decf-11e4-95a7-0e4fddd5de28","images/data-catalog/entry/bexar_metro_911_2006_6in_nc_overview.jpg","images/data-catalog/entry/bexar_metro_911_2006_6in_nc_th.jpg","images/data-catalog/entry/bexar_metro_911_2006_6in_nc_natural.jpg","images/data-catalog/entry/bexar_metro_911_2006_6in_nc_urban.jpg","https://tnris-datadownload.s3.amazonaws.com/datacatalog/tile_index/bexar_metro_911_2006_6in_nc_tileindex.zip","","","Bexar, Comal, Guadalupe","Bexar, Comal, Guadalupe, County, Orthoimagery, Imagery, Aerial Photography, NC, Natural Color, 911, San Antonio, Historical","2018-07-30 11:42:39.941+00","2018-07-30 11:42:39.941+00","","593a35c8-9527-4e32-a3bf-c59c56173dd9","40d5e189-a34c-40f3-aa24-632bf1fab596"
"d03915c3-025d-48ff-8ad8-aeb13ea4b51b","TCEQ Segments","2015-11-20","<p>This layer depicts the official TCEQ Segments at the segment level for the State of Texas as listed in Title 30, Chapter 307 of the Texas Administrative Code (TAC), also known as the Surface Water Quality Standards.</p>","This layer depicts the official TCEQ Segments at the segment level for the State of Texas as listed in Title 30, Chapter 307 of the Texas Administrative Code (TAC), also known as the Surface Water Quality Standards. These are streams and waterbodies that have been individually defined by the TCEQ and assigned unique identification numbers. Intended to have relatively homogeneous chemical, physical, and hydrological characteristics, a segment provides a basic unit for assigning site-specific standards and for applying water quality management programs of the agency. Both ""classified"" and ""unclassified"" segments have been included in this layer. Classified segments, also referred to as designated segments, refer to water bodies that areprotected by site- specific criteria.The classified segments are listed and described in Appendix A and C of Chapter 307.10. The site-specific uses and criteria are described in Appendix A. Classified waters include most rivers and their major tributaries, major reservoirs, and estuaries. Unclassified waters are those smaller water bodies that do not have site-specific water quality standards assigned to them, but instead are protected by general standards that apply to all surface waters in the state.This layer also indentifies which segments and water bodies have been assessed in the DRAFT 2010 Texas Integrated Report for Clean Water Act Sections 305 (b) and 303 (d). An impaired segment is a water body included in Category 5. Water bodies in Category 5 do not meet applicable water quality standards or are threatened for one or more designated uses by one or more pollutants. General purpose use; to support agency-wide policy decisions regarding surface water quality in the State of Texas. Due to the various scales inherent from using multiple sources in the creation of this dataset, this layer should not be used for making important decisions at scales greater than 1:250,000.","TCEQ",t,t,"None","data-catalog/entry/tceq-segments.md","","","d5084e86-dec9-11e4-afda-0e0c41326911","images/data-catalog/entry/tceq_segments_overview.jpg","images/data-catalog/entry/tceq_segments_th.jpg","","","","","","Texas","Texas, Statewide, Watershed, Hydrography, Hydrology, HUC,","2018-07-30 11:42:39.935+00","2018-07-30 11:42:39.935+00","a91ede8b-e37e-43ad-9457-c4f1230c5b9a","","40d5e189-a34c-40f3-aa24-632bf1fab596"
"d1fde7dc-0b57-4357-b476-8e7f85d75c1b","StratMap Smith 2010 1ft NC\CIR Orthoimagery","2014-02-01","<p>The 6-inch and 12-inch orthoimagery were acquired between January and February 2010 during leaf-off conditions. The dataset covers Smith County and adjacent Lake Palestine.</p>","The 6-inch and 12-inch orthoimagery were acquired between January and February 2010 during leaf-off conditions. The dataset covers Smith County and adjacent Lake Palestine. Area covered is approximately 1,432 square miles.Four local entities and TNRIS contributed funds to collect the new imagery using the High Priority Imagery and Data Sets (HPIDS) State contract administered by the TNRIS Strategic Mapping Program (StratMap). High resolution 6-inch and 12-inch 4-band (RGBIR) natural color and color infrared orthoimagery.","",t,t,"None","data-catalog/entry/stratmap-smith-2010-1ft-nc-cir.md","https://webservices.tnris.org/arcgis/services/StratMap/StratMap10_NC_CIR_Smith/ImageServer/WMSServer","https://webservices.tnris.org/arcgis/rest/services/StratMap/StratMap10_NC_CIR_Smith/ImageServer?f=jsapi","fd8db288-dee7-11e4-9329-0e018d66dc29","images/data-catalog/entry/stratmap_smith_2010_1ft_nc_cir_overview.jpg","images/data-catalog/entry/stratmap_smith_2010_1ft_nc_cir_th.jpg","images/data-catalog/entry/stratmap_smith_2010_1ft_nc_cir_natural.jpg","images/data-catalog/entry/stratmap_smith_2010_1ft_nc_cir_urban.jpg","https://tnris-datadownload.s3.amazonaws.com/datacatalog/tile_index/stratmap_smith_2010_1ft_nc_cir_tileindex.zip","https://tnris-datadownload.s3.amazonaws.com/datacatalog/supplemental_reports/stratmap_smith_2010_1ft_nc_cir_supplementalreports.zip","","Smith County and adjacent Lake Palestine. Area covered is approximately 1,432 square miles.","Tyler, Smith, County, Lake Palestine, Natural, Infrared, Color, Orthoimagery, Aerial Imagery, Historical","2018-07-30 11:42:39.928+00","2018-07-30 11:42:39.928+00","","593a35c8-9527-4e32-a3bf-c59c56173dd9","40d5e189-a34c-40f3-aa24-632bf1fab596"
"d4143336-8868-42d5-b2af-f463a38ca0dd","TCEQ Radioactive Waste Sites","2015-11-20","<p>This layer contains locations and associated database information for the TCEQ Radioactive Waste Sites.</p>","This layer contains locations and associated database information for the TCEQ Radioactive Waste Sites.","TCEQ",t,t,"None","data-catalog/entry/tceq-radioactive-waste-sites.md","","","d5084e86-dec9-11e4-afda-0e0c41326911","","images/data-catalog/entry/tceq_radioactive_waste_sites_th.jpg","","","","","","Texas","","2018-07-30 11:42:39.922+00","2018-07-30 11:42:39.922+00","a91ede8b-e37e-43ad-9457-c4f1230c5b9a","","40d5e189-a34c-40f3-aa24-632bf1fab596"
"d4c33e51-6871-4395-8eb1-3c752bb51221","USGS 2012 Amarillo 30cm NC Orthoimagery","2014-02-01","<p>Natural Color 30 centimeter orthoimagery covering the urban area footprint of Amarillo, Texas.</p>","This data set consists of 0.3-meter pixel resolution (approximately 1-foot), natural color orthoimages covering the urban area footprint of Amarillo Texas.An orthoimage is remotely sensed image data in which displacement of features in the image caused by terrain relief and sensor orientation have been mathematically removed. Orthoimagery combines the image characteristics of a photograph with the geometric qualities of a map. The design accuracy is estimated not to exceed 3-meter diagonal RMSE (2.12m RMSE in X or Y).Each orthoimage provides imagery over a 1500-meter by 1500-meter block on the ground. There is no image overlap between adjacent files. The projected coordinate system is UTM with a NAD83 datum. The naming convention is based on the U. S. National Grid (USNG), taking the coordinates of the SW corner of the orthoimage.","USGS",t,t,"None","data-catalog/entry/usgs-2012-amarillo-30cm-nc.md","","","2274f15c-def1-11e4-ba9a-0e018d66dc29","images/data-catalog/entry/usgs_2012_amarillo_30cm_nc_overview.jpg","images/data-catalog/entry/usgs_2012_amarillo_30cm_nc_th.jpg","images/data-catalog/entry/usgs_2012_amarillo_30cm_nc_natural.jpg","images/data-catalog/entry/usgs_2012_amarillo_30cm_nc_urban.jpg","https://tnris-datadownload.s3.amazonaws.com/datacatalog/tile_index/usgs_2012_amarillo_30cm_nc_tileindex.zip","","","City of Amarillo","Amarillo, Potter, Orthoimagery, Imagery, Aerial Photography, NC, Natural Color, United States Geological Survey","2018-07-30 11:42:39.924+00","2018-07-30 11:42:39.924+00","2ebfd5dc-152b-4332-82ac-a6570a0f1a4c","593a35c8-9527-4e32-a3bf-c59c56173dd9","40d5e189-a34c-40f3-aa24-632bf1fab596"
"d69e74b0-9c20-4a7d-9b3d-f251eb318bfe","StratMap 2011 50cm Austin, Grimes, Walker Lidar","2014-02-01","<p>Lidar data for Austin, Grimes, Walker</p>","The project area is 840 tiles covering approximately 3300 square miles in the Austin / Waller counties of Texas. The project design of the Lidar data acquisition was developed to support a nominal post spacing of 0.5 meter. The AeroMetric, Inc. acquisition covered 440 flights lines in 51 lifts from January 8, 2011 through February 3, 2011. Lidar data collection was performed with a Piper Navajo aircraft, utilizing an Optech Gemini sensor, Serial Number 07SEN201, collecting multiple return x, y, and z data as well as intensity data. Keystone Aerial Surveys was sub-contracted by AeroMetric, Inc. to complete a portion of the acquisition of this area. Keystone completed 26 of the 51 lifts, utilizing an Optech Gemini sensor, Serial Number 05SEN191, in a Cessna 310. the Lidar data was processed to achieve a bare ground surface.The purpose of this project is to collect and deliver topographic elevation point data derived from multiple return light detection and ranging (Lidar) measurements for north region in Texas. The elevation data will be used as base data for Texas flood plain mapping.This dataset was acquired through the High Priority Imagery and Data Sets (HPIDS) contract. The contract was created in 2009 to maximize spending power by coordinating geospatial data purchases to share costs and to ensure that acquired data meet high standards of quality. The successor to HPIDS is the StratMap contract, established in 2015.Lidar data for Texas is made available online through the use of data compression using [LASTools](https://rapidlasso.com/lastools/). LASTools is an open-source collection of tools for lidar data viewing and manipulation. TNRIS uses the LASzip portion of LASTools for compression\decompression. LASTools provides a lossless compression of the data from las to laz formats.- Software with native LAZ support- ERDAS IMAGINE (14.1 and up) by Hexagon Geospatial- Global Mapper (13.1 and up) by Blue Marble Geo- ENVI LiDAR (5.1 and up) by Exelis VIS- FME (2012 and up) by Safe Software- LAStools by rapidlasso- plas.io 3D Web Viewer by Hobu Inc.- FUSION (3.40 and up) by Bob McGaughey of the USDA- Voyager (1.3 and up) by Voyager GIS- GRASS GIS (7.0 and up) by Open Source Geospatial Foundation (OSGeo)","TNRIS",t,t,"None","data-catalog/entry/stratmap-2011-50cm-austin-grimes-walker.md","","","604fea76-e2bc-11e4-986c-0e018d66dc29","images/data-catalog/entry/stratmap_2011_50cm_austin_grimes_walker_overview.jpg","images/data-catalog/entry/stratmap_2011_50cm_austin_grimes_walker_th.jpg","","","https://tnris-datadownload.s3.amazonaws.com/d/tnris-lidar/state/tx/tnris-lidar_tx.zip","https://tnris-datadownload.s3.amazonaws.com/datacatalog/supplemental_reports/stratmap_2011_50cm_austin_grimes_walker_supplementalreports.zip","https://tnris-datadownload.s3.amazonaws.com/datacatalog/lidar_breaklines/stratmap_2011_50cm_austin_grimes_walker_breaklines.zip","Austin, Waller, Grimes, Walker","Austin, Grimes, Walker, Lidar, Point Cloud, LAS, Elevation, County, Historical","2018-07-30 11:42:39.937+00","2018-07-30 11:42:39.937+00","","593a35c8-9527-4e32-a3bf-c59c56173dd9","40d5e189-a34c-40f3-aa24-632bf1fab596"
"d7be0ac1-af83-4982-9740-e49bcc7ad17a","Digital Raster Graphics County Mosaics","2014-02-01","<p>A scanned and rectified county mosaic of the USGS 1&#58;24k topographic map series to be used in a geographic information system (GIS)</p>","A scanned and rectified county mosaic of the USGS 1:24k topographic map series to be used in a geographic information system (GIS). All 254 Texas Counties are in sid compressed format.","USGS",t,t,"Age, Most not updated since 1980s, CCMs inherit all issues of base files","data-catalog/entry/digital-raster-graphics-county-mosaics.md","","","d5084e86-dec9-11e4-afda-0e0c41326911","images/data-catalog/entry/digital_raster_graphics_county_mosaics_overview.jpg","images/data-catalog/entry/digital_raster_graphics_county_mosaics_th.jpg","images/data-catalog/entry/digital_raster_graphics_county_mosaics_natural.jpg","images/data-catalog/entry/digital_raster_graphics_county_mosaics_urban.jpg","","","","Texas","Topographic, DRG, Digital Raster Graphic, CCM, County Compressed Mosaic, Texas, Statewide, Basemap, USGS, National Map, Historical","2018-07-30 11:42:39.949+00","2018-07-30 11:42:39.949+00","","593a35c8-9527-4e32-a3bf-c59c56173dd9","40d5e189-a34c-40f3-aa24-632bf1fab596"
"d916d57a-9553-4f54-8100-fc9acb8671ac","TWDB Major River Basins","2015-05-27","<p>The 23 major U.S.G.S. river basins of Texas, * These are not the 'official' TWDB basin boundaries.</p>","There are eight designated coastal basins in Texas: the Neches-Trinity, Trinity-San Jacinto, San Jacinto-Brazos, Brazos-Colorado, Colorado-Lavaca, Lavaca-Guadalupe, San Antonio-Nueces, and Nueces-Rio Grande. Each coastal basin is named according to the major river basins that bound them. For example, the Nueces-Rio Grande Coastal Basin is bounded on the north by the Nueces River Basin and on the south by the Rio Grande Basin. Each coastal basin is also bounded by a bay or other outlet to the Gulf of Mexico. The unique features of each of these basins are a function of many factors, but one of the most critical is precipitation, which varies from less than 10 inches per year in the western part of the state to more than 55 inches per year in the east. Other factors include evaporation, vegetation, soil type, surface slope, geology, land use practices, and runoff.","USGS",t,t,"Not official TWDB major river basins that exist on paper.","data-catalog/entry/twdb-major-river-basins.md","","","d5084e86-dec9-11e4-afda-0e0c41326911","images/data-catalog/entry/twdb_major_river_basins_overview.jpg","images/data-catalog/entry/twdb_major_river_basins_th.jpg","","","","","","Statewide","TWDB, Water Resources","2018-07-30 11:42:39.93+00","2018-07-30 11:42:39.93+00","c1e7ed1a-8bfa-44eb-980d-788bf66bed41","","40d5e189-a34c-40f3-aa24-632bf1fab596"
"d9de42ae-9f53-43ed-a925-93c7c38237fc","Digital Raster Graphics 100K","2014-02-01","<p>A scanned and rectified image of the USGS 1&#58;100k topographic map series to be used in a geographic information system (GIS).</p>","A scanned and rectified image of the USGS 1:100k topographic map series to be used in a geographic information system (GIS). A TIFF, TFW, and metadata file covering the state of Texas. The original intent of the dataset was to perform quality assurance on other digital products and as a source for the collection of features, such as hydrographic or building features, that can be used in a GIS.The Digital Raster Graphic (DRG) is a scanned image of a US Geological Survey (USGS) standard series topographic map that includes all collar information (e.g., legend, scale bar, index map, etc.) The DRG is a non-proprietary product of a USGS DRG in which the map collar information has been removed. The DRG is useful as a source for feature extraction or background layer in a GIS or as a means to perform quality assurance on other digital products. The DRG can also be merged with other digital data, e.g. DEM's or DOQ's, to produce a hybrid digital file. The removal of the collar information allows the DRG to be edge-matched and displayed simultaneously in a GIS.","USGS",t,t,"Age, Most not updated since 1980s","data-catalog/entry/digital-raster-graphics-100k.md","","","d5084e86-dec9-11e4-afda-0e0c41326911","images/data-catalog/entry/digital_raster_graphics_100k_overview.jpg","images/data-catalog/entry/digital_raster_graphics_100k_th.jpg","","","","","","Texas","Topographic, DRG, Digital Raster Graphic, Texas, Statewide, Basemap, USGS, National Map, Historical","2018-07-30 11:42:39.931+00","2018-07-30 11:42:39.931+00","","593a35c8-9527-4e32-a3bf-c59c56173dd9","40d5e189-a34c-40f3-aa24-632bf1fab596"
"d9f379cf-218a-4e0f-9578-e2d82b82b156","StratMap Galveston 2009 6in NC\CIR Orthoimagery","2014-02-01","<p>The 6-inch orthoimagery were acquired in May 2009 during leaf-on conditions. The dataset covers Galveston Island and adjacent coastal areas north and south of the island.</p>","The 6-inch orthoimagery were acquired in May 2009 during leaf-on conditions. The dataset covers Galveston Island and adjacent coastal areas north and south of the island. Area covered is approximately 60 square miles.Two state agencies contributed funds to collect the new imagery using the [High Priority Imagery and Data Sets (HPIDS)](high-priority-imagery-data-sets) State contract administered by the [TNRIS Strategic Mapping Program (StratMap)](stratmap/index). High resolution 6-inch 4-band (RGBIR) natural color and color infrared orthoimagery.","TNRIS, TFS, GLO",t,t,"None","data-catalog/entry/stratmap-galveston-2009-6in-nc-cir.md","https://webservices.tnris.org/arcgis/services/StratMap/StratMap09_NC_CIR_6in_Galveston/ImageServer/WMSServer","https://webservices.tnris.org/arcgis/rest/services/StratMap/StratMap09_NC_CIR_6in_Galveston/ImageServer?f=jsapi","f2a194a8-dee6-11e4-9d17-0e9d821ea90d","images/data-catalog/entry/stratmap_galveston_2009_6in_nc_cir_overview.jpg","images/data-catalog/entry/stratmap_galveston_2009_6in_nc_cir_th.jpg","images/data-catalog/entry/stratmap_galveston_2009_6in_nc_cir_natural.jpg","images/data-catalog/entry/stratmap_galveston_2009_6in_nc_cir_urban.jpg","https://tnris-datadownload.s3.amazonaws.com/datacatalog/tile_index/stratmap_galveston_2009_6in_nc_cir_tileindex.zip","https://tnris-datadownload.s3.amazonaws.com/datacatalog/supplemental_reports/stratmap_galveston_2009_6in_nc_cir_supplementalreports.zip","","Galveston Island and adjacent coastal areas north and south of the island. Area covered is approximately 60 square miles.","Galveston, County, Orthoimagery, Imagery, Aerial Photography, NC, Natural Color, CIR, Color Infrared, Historical","2018-07-30 11:42:39.924+00","2018-07-30 11:42:39.924+00","","593a35c8-9527-4e32-a3bf-c59c56173dd9","40d5e189-a34c-40f3-aa24-632bf1fab596"
"da097bc5-240e-400e-944f-0e403fbd781f","StratMap 2011 1M Shelby, Sabine and Newton  Lidar","2014-02-01","<p>Lidar data for Shelby, Sabine and Newton County</p>","The project area is 433 tiles covering approximately 1750 square miles in portions of Shelby, Sabine, and Newton counties of Texas. The original project AOI was defined by new quarter-quarter-quadrangle, NQQQ, tiles. The outside tiles were buffered by 300m on all sides. The project design of the Lidar data acquisition was developed to support a nominal post spacing of 1.0 meter.MJ Harden, a GeoEye Company acquired 509 flights lines in 30 lifts from January 12, 2011 through February 13, 2011. Lidar data collection was performed with a Cessna 206 aircraft, utilizing a Optech Gemini sensor, collecting multiple return x, y, and z data as well as intensity data. Lidar data was processed to achieve a bare ground surface.This dataset was acquired through the High Priority Imagery and Data Sets (HPIDS) contract. The contract was created in 2009 to maximize spending power by coordinating geospatial data purchases to share costs and to ensure that acquired data meet high standards of quality. The successor to HPIDS is the StratMap contract, established in 2015.Lidar data for Texas is made available online through the use of data compression using [LASTools](https://rapidlasso.com/lastools/). LASTools is an open-source collection of tools for lidar data viewing and manipulation. TNRIS uses the LASzip portion of LASTools for compression\decompression. LASTools provides a lossless compression of the data from las to laz formats.- Software with native LAZ support- ERDAS IMAGINE (14.1 and up) by Hexagon Geospatial- Global Mapper (13.1 and up) by Blue Marble Geo- ENVI LiDAR (5.1 and up) by Exelis VIS- FME (2012 and up) by Safe Software- LAStools by rapidlasso- plas.io 3D Web Viewer by Hobu Inc.- FUSION (3.40 and up) by Bob McGaughey of the USDA- Voyager (1.3 and up) by Voyager GIS- GRASS GIS (7.0 and up) by Open Source Geospatial Foundation (OSGeo)","TNRIS",t,t,"None","data-catalog/entry/stratmap-2011-1m-shelby-sabine-and-newton.md","","","481d1cda-18fe-11e5-a2fc-0e0c41326911","images/data-catalog/entry/stratmap_2011_1m_shelby_sabine_and_newton_overview.jpg","images/data-catalog/entry/stratmap_2011_1m_shelby_sabine_and_newton_th.jpg","","","https://tnris-datadownload.s3.amazonaws.com/d/tnris-lidar/state/tx/tnris-lidar_tx.zip","https://tnris-datadownload.s3.amazonaws.com/datacatalog/supplemental_reports/stratmap_2011_1m_shelby_sabine_and_newton_supplementalreports.zip","https://tnris-datadownload.s3.amazonaws.com/datacatalog/lidar_breaklines/stratmap_2011_1m_shelby_sabine_and_newton_breaklines.zip","Shelby, Sabine, Newton, Panola","Shelby, Sabine, Newton, Panola, Lidar, Point Cloud, LAS, Elevation, County, Historical","2018-07-30 11:42:39.938+00","2018-07-30 11:42:39.939+00","","593a35c8-9527-4e32-a3bf-c59c56173dd9","40d5e189-a34c-40f3-aa24-632bf1fab596"
