OBJECTID,area_type,area_type_id,area_type_name,orig_data_download_id,area_code,SHAPE_Length,SHAPE_Area
61256,qquad,23076934-602a-4807-bf63-ad9d5e71ba3a,White Oaks South|SE,666666,3305194,0.249999892,0.003906247
61257,qquad,37c042be-23f1-49cd-8c6c-e9f56749588e,Golondrina Well|SE,666666,3305064,0.249999894,0.003906247
61258,qquad,48ae2c9c-c449-4b4a-beb9-944999cc34f8,Lybrook|SW,666666,3607523,0.249999898,0.003906247
61259,qquad,6288decc-9baa-4e0b-9f8b-b046f8f00b35,Arch NW|SE,666666,3403554,0.250000244,0.003906258
61260,qquad,45cbcac2-299b-4eb5-b580-9a45a50f85ab,Laguna Huerfana|NW,666666,3504261,0.249999892,0.003906247
61261,qquad,7e0940c6-b4ad-4beb-8f70-584a1aa4e46a,Comanche Peak|SW,666666,3605623,0.250000248,0.003906258
61262,qquad,42828ad2-e8e4-42d8-a84a-f0284adccf9d,Goat Mountain|NE,666666,3507332,0.249999894,0.003906247
61263,qquad,137559ab-d7b6-43ef-bf0b-ca27d09964f5,Chama|NE,666666,3606042,0.250000598,0.003906269
61264,qquad,8c4d5454-4223-4041-bf4e-a48e75a1f9c5,Lobo Springs|NW,666666,3507511,0.249999896,0.003906247
61265,qquad,5ccca65f-bada-49ca-adbe-cba455bd27c0,The Pillar|SE,666666,3608384,0.249999892,0.003906247
61266,qquad,7a14cde9-5232-47b9-8269-ff8b8036ad6b,Montoso Peak|NE,666666,3506232,0.249999894,0.003906247
61267,qquad,22638ab0-7e16-41ef-892b-810263fcd7a4,Fort Craig|SW,666666,3307243,0.249999898,0.003906247
61268,qquad,a2792606-908c-4f6f-800f-d855f5e1880d,Red River Pass|SW,666666,3605223,0.249999896,0.003906247
61269,qquad,2c52e5d5-68cc-4bcb-83b8-1946bfb18a81,San Acacia|SE,666666,3406414,0.249999896,0.003906247
61270,qquad,3c7cec79-dac1-4986-908f-4a8d66ea281e,Kerlin Hill|SW,666666,3503233,0.249999898,0.003906247
61271,qquad,139ea185-dcb9-4884-9de4-f516c8c8d3f0,Cornucopia Canyon|SE,666666,3205304,0.249999892,0.003906247
61272,qquad,ff754a9f-1530-42f5-80d3-550b2a191fd5,Reeds Peak|NW,666666,3307501,0.249999896,0.003906247
61273,qquad,310646f5-d6d5-4928-94da-23753a039a5b,Monument South|NE,666666,3203302,0.249999892,0.003906247
61274,qquad,e95f4552-6d45-4511-93bb-d333ed2f9a66,Mesa Cencerro|SE,666666,3407464,0.249999894,0.003906247
61275,qquad,345e25f5-3d2d-466c-becd-4b6d6082e18a,Hilo Peak|NE,666666,3108362,0.249999894,0.003906247
61276,qquad,088cd523-9f5f-4621-a0bf-02eebb8bb784,Mesa El Toro|SW,666666,3505513,0.249999896,0.003906247
61277,qquad,52e0ac7f-6624-41b9-9ec3-9c4f9c26e4bc,Torreon|NE,666666,3406222,0.249999896,0.003906247
61278,qquad,af91dcea-4dcd-4f6f-8778-a34a24c036ba,Alamogordo North|SW,666666,3205013,0.249999892,0.003906247
61279,qquad,cea8c087-026a-4e63-988a-b32e78dc145f,Mount Aden|NE,666666,3207552,0.24999989,0.003906247
61280,qquad,6e4f6e95-cfb0-4da9-80db-d64a2d02cf91,Norton|SW,666666,3403043,0.250000246,0.003906258
61281,qquad,28a393bf-c664-4dba-9db9-38b32a906f53,Salvation Peak|SW,666666,3308223,0.249999896,0.003906247
61282,qquad,40004c68-f703-4df2-a2e2-32e0910b77f1,Medanales|SE,666666,3606554,0.249999896,0.003906247
61283,qquad,f99abdf1-990b-44cd-b5d7-9558a2fe0c10,Holloman|NW,666666,3206161,0.249999896,0.003906247
61284,qquad,8c589b5b-1bea-4c93-b678-d9309eadfedd,Nogal|NE,666666,3305272,0.25000024,0.003906257
61285,qquad,f807bbbc-2f28-4b3e-a0a5-a39cb118ed91,Armstrong Canyon|SE,666666,3408444,0.249999896,0.003906247
61286,qquad,ffd99d2f-510f-43fc-b5a3-2aa1eed014e5,Canada Colorado|NE,666666,3404142,0.249999896,0.003906247
61287,qquad,4c53b0c8-2781-499c-87c6-6ce2fc6aed62,Mount Nebo|NE,666666,3607022,0.250000244,0.003906258
61288,qquad,563e604e-98d9-4f9a-9760-e1e4ab301a2b,Laguna Honda|NW,666666,3407101,0.249999896,0.003906247
61289,qquad,fcd02a25-45c1-4e86-b876-be4ac9a5efdc,Hope|NE,666666,3204112,0.249999898,0.003906247
61290,qquad,d4437498-0240-4d47-8d58-bb458ae0332b,Fort Union|SW,666666,3505083,0.250000248,0.003906258
61291,qquad,9a152a5c-507d-4be5-bced-e4ae32a7acff,Neafus Ranch|SE,666666,3504544,0.249999894,0.003906247
61292,qquad,c908c3fe-6987-4473-bd5a-92e402b3728d,Gallo Mountains East|NE,666666,3408602,0.250000244,0.003906258
61293,qquad,ebbeb416-1d56-4658-b057-3334241e9893,Sheep Springs|NE,666666,3608512,0.249999894,0.003906247
61294,qquad,3225b3dc-e446-48c3-9af6-adf65647cf21,Canon Agua Buena|SW,666666,3306033,0.249999894,0.003906247
61295,qquad,861c0b40-1664-41ca-a610-dfc0f22fdd1d,Paraje Well|NW,666666,3307321,0.250000246,0.003906258
61296,qquad,d796fa02-1495-4086-97d8-d5d496689a0a,Little Grande|NE,666666,3603182,0.250000246,0.003906258
61297,qquad,b24219f9-e50d-4072-bef3-24c4c518b7c9,Pueblo Peak|NW,666666,3605371,0.249999892,0.003906247
61298,qquad,de058176-9566-4c55-bf4a-748466fe5c1c,Pedernal Mountain|NW,666666,3405111,0.249999898,0.003906247
61299,qquad,982c7261-ed45-481c-bd80-1b44b2552ed5,Lomas Gatos|SE,666666,3404484,0.249999896,0.003906247
61300,qquad,3d955771-47d9-4bac-a251-c5bf676e1a85,La Paloma Canyon|SW,666666,3204493,0.250000246,0.003906258
61301,qquad,2f18520a-73a3-4890-a7d1-927eb698a401,Broadview|SW,666666,3403153,0.249999896,0.003906247
61302,qquad,161734bf-3898-4eb7-815e-478f2b7fb756,Flying H NW|NE,666666,3305552,0.249999892,0.003906247
61303,qquad,1f0058cf-8fee-4f39-9225-f5555d65d3d7,Cornucopia Ranch|SW,666666,3205383,0.249999896,0.003906247
61304,qquad,b9934888-c229-49ba-96de-174b13dc343c,Archuleta|SE,666666,3607114,0.24999989,0.003906247
61305,qquad,b9456a58-c239-4a59-abf7-dbfbc35cea09,Espuela|NE,666666,3204052,0.249999896,0.003906247
61306,qquad,5a3d93a0-20c8-4aa3-a213-9a07873432d3,Crossroads|SW,666666,3303303,0.249999898,0.003906247
61307,qquad,45712fae-03cc-4ee6-a6a8-f11dc00eae8a,Kimbeto|NE,666666,3607502,0.249999892,0.003906247
61308,qquad,22b069db-9398-4ee2-aa13-02737d4d2c29,Moreno Hill|NE,666666,3408262,0.250000246,0.003906258
61309,qquad,abc76e76-a57c-4b7b-ad6d-ff4bf13a7adc,Clanton Draw|NW,666666,3108251,0.24999989,0.003906247
61310,qquad,0072321b-c7a7-4871-adec-913203d1ed0b,Lovington SW|NE,666666,3203132,0.249999896,0.003906247
61311,qquad,7e80588b-f544-4eac-b156-dd38b003e242,Las Vegas SE|SW,666666,3505323,0.2500006,0.003906269
61312,qquad,25c564b5-44a8-4c46-a0dc-37289b49c699,Kansas Valley|SW,666666,3604643,0.250000596,0.003906269
61313,qquad,480ee846-3611-4244-ae7a-ea8f4f7fb872,Gallo Mountains East|SE,666666,3408604,0.249999896,0.003906247
61314,qquad,00854441-6ce5-4123-a1a5-967eb233dc23,Goat Ridge|SE,666666,3207344,0.249999894,0.003906247
61315,qquad,54e85ce6-3e77-49aa-9541-c6d50f827591,Rio Puerco|NW,666666,3406091,0.249999894,0.003906247
61316,qquad,35f66e97-0f9f-41de-8a12-f00ef1636904,Deering Place|NE,666666,3304062,0.249999894,0.003906247
61317,qquad,3e026806-168f-4339-a4c8-ffa6ee6f7af9,Carpenter Mesa NW|NW,666666,3503331,0.249999894,0.003906247
61318,qquad,aae494f3-1cbb-4d7d-9c4d-d7b56e5a8fbe,Toltec Mesa|SW,666666,3606063,0.24999989,0.003906247
61319,qquad,a4bfac78-6203-4bc0-8526-68c7befa0374,Mount Riley|NE,666666,3107082,0.250000244,0.003906258
61320,qquad,703d6b07-3cd5-401b-9805-142e9349b71e,Alamo Ranch|NW,666666,3404461,0.249999892,0.003906247
61321,qquad,482b3c34-4529-43d2-99f9-50a91209cdbd,Wright Ranch|SE,666666,3404504,0.249999896,0.003906247
61322,qquad,e72bb889-73b3-497c-8438-1457ea9158e2,Corner Well|NW,666666,3108471,0.249999896,0.003906247
61323,qquad,a5e9486d-9313-42c0-9eca-bd1b496ee01b,Tank Mountain|NE,666666,3108102,0.249999894,0.003906247
61324,qquad,b7a67007-c6d6-4d39-93ea-a0e2813d67bf,Hope NW|SW,666666,3204033,0.24999989,0.003906247
61325,qquad,66ec8cc3-7b4d-489c-9a9f-64961e7716bd,Owl Tank Canyon West|NE,666666,3205492,0.249999892,0.003906247
61326,qquad,9c00b453-e7d3-4ae7-adad-27468e36f033,Spring Canyon|SE,666666,3308404,0.249999894,0.003906247
61327,qquad,d8489ed0-f239-427f-a2ff-56762feb4f5e,Winston|NE,666666,3307432,0.24999989,0.003906247
61328,qquad,f5060bff-2fc0-4385-b5eb-65fbc837e11d,Bell Mountain|SE,666666,3307604,0.24999989,0.003906247
61329,qquad,6b8836b1-9035-4f3d-b44f-a2b60de14eab,Three Rivers|SE,666666,3306484,0.250000248,0.003906258
61330,qquad,15036e37-1382-4174-b947-7dc7fa49d96b,Loco Canyon|SW,666666,3305633,0.249999894,0.003906247
61331,qquad,fba4ff10-d7e5-4f23-ad01-3f2d4ce5888b,Pounds Mesa|NE,666666,3606262,0.249999894,0.003906247
61332,qquad,98802cc1-16d9-4efb-ab2b-a34cdc281c3b,Royce|SE,666666,3603384,0.249999892,0.003906247
61333,qquad,e22ef4c2-b555-4959-b569-ca6972ea830e,Mesa SW|NE,666666,3304112,0.249999894,0.003906247
61334,qquad,6d02fb51-d5d3-4810-bf8a-e987e6a657dd,Continental Divide|SE,666666,3508384,0.249999888,0.003906247
61335,qquad,52fcdb43-9b6a-45ec-acc0-fef6f05a1bd5,Marmon Ranch|SE,666666,3407134,0.249999892,0.003906247
61336,qquad,32c2b1e8-ac75-401b-9c97-47ed339d967c,Correo|SW,666666,3407073,0.249999894,0.003906247
61337,qquad,8288b55d-3205-4368-adb1-3e6f7617f800,Ice Caves|NE,666666,3408082,0.249999894,0.003906247
61338,qquad,e5490918-aa3f-4c14-a552-9ee06bb46573,Surveyors Canyon|NW,666666,3205281,0.249999896,0.003906247
61339,qquad,e2838be5-f097-48d1-9b16-daf4878c3eb2,Oak Spring|NW,666666,3508211,0.250000246,0.003906258
61340,qquad,eee48ff6-dc9f-4c64-a75b-d307b042bebb,Torreon|SE,666666,3406224,0.249999894,0.003906247
61341,qquad,0405f067-9058-435f-9e79-15447a0c5e2f,Table Top Mountain|SE,666666,3208584,0.249999896,0.003906247
61342,qquad,9492de28-a960-4fb0-8c9b-4beb9c6a8555,Black Point|NE,666666,3108332,0.250000246,0.003906258
61343,qquad,d49ee570-b999-4b23-bd5e-fafbbc98474f,Pie Town|SE,666666,3408474,0.249999892,0.003906247
61344,qquad,0e860482-c66b-4186-a120-adb5f90d12c0,Hammond Ranch|NE,666666,3403212,0.249999894,0.003906247
61345,qquad,5a453630-d4cf-4011-badf-075aa58df0af,Deep Well|NE,666666,3304182,0.249999894,0.003906247
61346,qquad,5a321e84-2a5c-4d21-84ed-601269074b99,Day Canyon|NE,666666,3403072,0.250000244,0.003906258
61347,qquad,250fc041-65a2-4072-b196-f565713a9d77,Goetsch Lake|NE,666666,3504172,0.249999894,0.003906247
61348,qquad,36f04769-a35e-4224-8cf9-63160d9efeed,Sabinoso|SW,666666,3504213,0.249999894,0.003906247
61349,qquad,317d331b-f01b-440b-b4a5-2a383f822a90,Kiowa|SW,666666,3604243,0.250000244,0.003906258
61350,qquad,f015fdf8-3c9c-455f-9308-4c22814acad6,Clayton SW|NE,666666,3603472,0.250000242,0.003906258
61351,qquad,b7bdda26-cb2d-4b6c-a480-bb101e8788c4,C-N Lake|NW,666666,3307021,0.249999894,0.003906247
61352,qquad,5339d87e-34ce-47c1-9eb1-dc9ba32ecf06,Wallace Mesa|NE,666666,3408632,0.25000024,0.003906257
61353,qquad,d90d99a5-d338-4564-85be-6ba6a2aa5cf2,Melena|NE,666666,3304292,0.250000244,0.003906258
61354,qquad,3f39ae97-2b26-45a1-9bde-b9547d4b6442,Newkirk|NW,666666,3504621,0.249999894,0.003906247
61355,qquad,80c50074-a1fc-4739-85ed-b4230256483e,Farley|NE,666666,3604482,0.249999894,0.003906247
61356,qquad,d571e1fd-68d4-47c2-be2a-0de46772ee00,Trinchera Pass|NW,666666,3604081,0.250000594,0.003906269
61357,qquad,73242a9e-f502-4724-9b6e-cfd6725b19cc,La Gotera|NW,666666,3507471,0.249999898,0.003906247
61358,qquad,1691d3e5-0098-42da-b1ad-be903d1304bb,Sierra Fijardo|NE,666666,3307382,0.24999989,0.003906247
61359,qquad,8913a95b-68ab-405f-9b48-12d2cd1d8c3f,Williamsburg|NE,666666,3307622,0.249999894,0.003906247
61360,qquad,6ef7ccba-cfa7-4695-b80d-c50a070a828e,Blue Hole|SE,666666,3503474,0.250000592,0.003906269
61361,qquad,7d0abd5a-1314-400d-b250-a6a14320ee0a,Lobo Hill NE|NE,666666,3405022,0.249999892,0.003906247
61362,qquad,8faabfbe-c422-4a6c-a874-0dda581d2731,Little Turkey Park|SE,666666,3308544,0.250000242,0.003906258
61363,qquad,0fed9c0e-d455-424c-ba58-6ac5d855faa8,San Rafael|SE,666666,3507574,0.250000242,0.003906258
61364,qquad,050fb236-9d22-41b7-9df7-d293cb9691eb,Olive|SE,666666,3304084,0.249999896,0.003906247
61365,qquad,2b85c3b7-7994-4a22-93de-6161e9b7e5ed,Hilo Peak|SW,666666,3108363,0.249999894,0.003906247
61366,qquad,d29312bd-8571-4d7e-b59a-8a96b895107f,Doubtful Canyon|SE,666666,3209484,0.249999896,0.003906247
61367,qquad,27573ea7-63a9-4c12-895c-0ef9be821cb0,Antelope Ridge|SE,666666,3208034,0.249999892,0.003906247
61368,qquad,5c9128d3-a66d-43d4-b597-a066003bbfe8,Bitter Lake|SW,666666,3304373,0.249999894,0.003906247
61369,qquad,99c49eb1-ea7a-4dfe-a068-7f460e329e33,El Vado|SE,666666,3606274,0.250000248,0.003906258
61370,qquad,1f7e6f98-b14e-4bb1-a06c-b94e5930f208,Malstrom Ranch|NW,666666,3304481,0.250000242,0.003906258
61371,qquad,db9c6098-a7e9-482d-b87f-6ae7f578a7f6,Sardine Mountain|SW,666666,3304403,0.250000244,0.003906258
61372,qquad,df314ffe-86ae-4ad2-a461-8692e9a0244f,Cow Springs Mountain|NE,666666,3208392,0.250000242,0.003906258
61373,qquad,b62ee45f-5708-4cef-b9c6-8addaca124b4,Jicarilla Peak|NE,666666,3305122,0.250000244,0.003906258
61374,qquad,4c17f7b7-a6a9-4836-a823-34f5bd7f854a,Rabbit Ear Mountain|NW,666666,3603311,0.249999896,0.003906247
61375,qquad,3cad0b78-600d-4cf1-9475-a16422dd385f,Rock Tank Draw|SW,666666,3208253,0.249999892,0.003906247
61376,qquad,ed1e0bbd-be96-49de-9e59-477ffd38eab1,Duncan|SE,666666,3209244,0.250000246,0.003906258
61377,qquad,3d651db2-ab12-4c5e-b406-0d7622f37e04,Fuentes Ranch|NW,666666,3503281,0.250000246,0.003906258
61378,qquad,eb4f648a-6b44-4717-8ccd-65235019458f,Four V Ranch|SW,666666,3504383,0.24999989,0.003906247
61379,qquad,230261a7-cb22-49f3-91ae-86a408d58684,Lordsburg|SE,666666,3208434,0.249999896,0.003906247
61380,qquad,287169b1-511f-492e-a064-ccc46fd85396,White Flat|SW,666666,3304173,0.249999894,0.003906247
61381,qquad,16aa11c1-fd48-4ee9-b85e-0ef8a59863e9,Sapello|NW,666666,3505141,0.249999894,0.003906247
61382,qquad,2d440801-c082-415f-ae23-88c69a235101,Watrous|NW,666666,3504091,0.249999892,0.003906247
61383,qquad,c55d23a7-81f4-4735-8bdd-496a4e98389d,Newcomb SE|SE,666666,3608444,0.249999896,0.003906247
61384,qquad,70af78f3-fa2d-404b-8034-218e236d829e,Cerro Prieto|SW,666666,3408283,0.249999894,0.003906247
61385,qquad,603562a6-ed89-43cf-893c-9c543d6e257e,Rogers Ruins|NW,666666,3205191,0.249999898,0.003906247
61386,qquad,6abf2d39-bbdc-414e-a907-1073eca39313,Rincon Marquez|SW,666666,3507133,0.250000248,0.003906258
61387,qquad,9ee9305e-5fe2-43fe-ad9b-77599e700b4f,Campbell|SW,666666,3304313,0.249999896,0.003906247
61388,qquad,019aadb3-e297-4d61-9170-aebfb6ca4d5e,Blue Hills|NW,666666,3408391,0.249999896,0.003906247
61389,qquad,007a6d1b-b175-493c-a2b8-78b9c1b31cc4,Bay Buck Peaks|SE,666666,3307124,0.249999892,0.003906247
61390,qquad,db7b01a3-65b8-4ae5-9adf-b5289290d0d1,Broke Off Mountain|NE,666666,3606152,0.249999896,0.003906247
61391,qquad,63a4b235-019d-406a-ae75-17f48b223cb7,Pajarita Mountain|NE,666666,3305532,0.249999894,0.003906247
61392,qquad,5948c043-4a50-4cdf-b9ef-0be82d75a33f,Sand Canyon|SE,666666,3407174,0.249999892,0.003906247
61393,qquad,83efe384-561b-4352-831e-865e6624e90e,Gallup West|NE,666666,3508262,0.249999894,0.003906247
61394,qquad,32d3d8e3-f42e-47d9-afe7-0e364c29a422,Dulce|NE,666666,3606012,0.250000246,0.003906258
61395,qquad,cbc43bd5-9a15-4ccf-b0d9-469e799d71f5,Cedarvale NE|NE,666666,3405362,0.250000244,0.003906258
61396,qquad,3bed1348-ec72-4432-9362-d9a51f69cdc4,Pope|SE,666666,3306254,0.249999898,0.003906247
61397,qquad,845775f8-ba06-4831-bbe3-a4125586048e,Jal NW|NW,666666,3203551,0.249999896,0.003906247
61398,qquad,27921cde-c4d9-4ee6-a0c5-c33925500391,Servilleta Plaza|SW,666666,3605333,0.249999896,0.003906247
61399,qquad,ef89b13c-a0f1-4e42-a7fc-f22420544ec9,Puerto Creek|SW,666666,3404113,0.249999892,0.003906247
61400,qquad,1c137a5a-d69c-4498-9c3d-7628b0ab124b,Steel Hill|SE,666666,3307304,0.249999896,0.003906247
61401,qquad,30b1cac6-e58a-4ed9-b6a7-1af1d4585c91,Laguna Del Perro North|SE,666666,3405174,0.249999892,0.003906247
61402,qquad,888d5c40-d72d-410e-ab79-59a171c56221,San Lorenzo Spring|SW,666666,3407563,0.249999898,0.003906247
61403,qquad,ca7a3bff-bade-4264-9ec2-f9455e08f7b9,Cornucopia Ranch|NE,666666,3205382,0.250000244,0.003906258
61404,qquad,bb3563b9-3a42-4f9f-8652-1b5195457f82,Azotea Peak|SW,666666,3204373,0.249999894,0.003906247
61405,qquad,5755631f-192c-4ba8-bd1a-6d9824b3dbc0,Field SW|SW,666666,3403273,0.249999898,0.003906247
61406,qquad,933fb35b-d1cf-47bd-93a0-14060f0e9c6a,McAlister|NE,666666,3403182,0.250000246,0.003906258
61407,qquad,1ead12c0-99d1-4325-8c39-a98d5a43e4f3,Cherry Valley Lake|SE,666666,3504104,0.249999896,0.003906247
61408,qquad,99b2880e-77b0-4b10-9af4-2a520a113a84,Goat Spring|NE,666666,3408412,0.250000246,0.003906258
61409,qquad,67bc448d-edb0-4a3c-8710-68908c478a77,Fullerton|NW,666666,3308151,0.249999896,0.003906247
61410,qquad,fb24d8c9-d456-464e-aa09-2d2f28043ad2,Robinson Peak|SW,666666,3604163,0.250000242,0.003906258
61411,qquad,6f77caf7-2179-4872-80cf-e5e80e1414cc,Upham|NW,666666,3207081,0.249999898,0.003906247
61412,qquad,78b3b657-0cc1-484a-b1e6-e357994801ed,Cedar Point SE|SW,666666,3303583,0.249999892,0.003906247
61413,qquad,8f946cc5-e079-4df8-a8c8-41210b365b94,Walker Canyon|SE,666666,3208104,0.249999892,0.003906247
61414,qquad,4a7d8612-5143-4ea5-b7d8-e71f11fc453d,Roswell North|NW,666666,3304361,0.25000024,0.003906257
61415,qquad,5d4f443c-f5f2-4694-b78a-2e2399f514e9,White Flat SE|NE,666666,3304262,0.250000244,0.003906258
61416,qquad,6b88cf97-6b2c-447e-97a6-7cfd70e783cf,Star Lake|SE,666666,3507054,0.249999894,0.003906247
61417,qquad,a6c45cda-90eb-43a3-bd31-a2bfdbe7cead,Gillespie Mountain|SE,666666,3108194,0.250000248,0.003906258
61418,qquad,e29b65e5-f9d5-4440-8ef5-ec853b97462c,Columbus NE|SW,666666,3107043,0.249999898,0.003906247
61419,qquad,b01b2192-108a-4f66-9d84-a45a37f348e1,Mesa Pino|NE,666666,3504442,0.249999898,0.003906247
61420,qquad,79db63ab-b790-4e65-a7a0-d4819348e573,Carne|NE,666666,3207442,0.24999989,0.003906247
61421,qquad,748be7b4-2b5d-4903-a6a2-585c4dcb4b4a,Quemado Hills|NW,666666,3503571,0.249999894,0.003906247
61422,qquad,8819017c-5be2-4ea2-b402-2568dbd84eea,Cambray|SE,666666,3207544,0.250000246,0.003906258
61423,qquad,bcbc53b8-8cbf-485e-99cf-2a716cd377b2,Pine Canyon|SW,666666,3508473,0.250000246,0.003906258
61424,qquad,e54f1bb1-4f4b-4187-a806-3e791d376c9c,Salvation Peak|NW,666666,3308221,0.249999894,0.003906247
61425,qquad,ca6e292e-f2d1-4187-b1eb-5ce02c8d2e38,Laguna Peak|NW,666666,3606431,0.249999892,0.003906247
61426,qquad,5763cca3-4534-4b61-aac0-e7f051468a7e,Upham Hills|NW,666666,3206091,0.249999896,0.003906247
61427,qquad,12456f2f-3274-4fa9-b1d1-3129c3aebb1b,Saint Vrain|SW,666666,3403373,0.249999896,0.003906247
61428,qquad,e4bb9bdd-cb41-4ea0-acf4-e9c447a110b1,Raton|NW,666666,3604051,0.250000244,0.003906258
61429,qquad,2682f848-a3e5-4cdd-a74d-337fa9f32cb3,Los Medanos|SW,666666,3203423,0.249999894,0.003906247
61430,qquad,a7d67f5f-0f2b-4291-bf5e-0234f63d543a,Grady SW|NE,666666,3403132,0.249999894,0.003906247
61431,qquad,032bfed6-1b55-44f6-844c-b942abbbdd11,Long Draw|NE,666666,3405322,0.250000246,0.003906258
61432,qquad,37d83e50-a388-4707-ba17-8705f5265667,Ares Peak|NW,666666,3204421,0.249999892,0.003906247
61433,qquad,7c31ee15-5e7b-41cb-8aad-479ef5018b26,Whitetail|SW,666666,3305523,0.250000246,0.003906258
61434,qquad,4de9c7ec-67b2-4292-a699-4af32a5e3f7d,Bisti Trading Post|SW,666666,3608463,0.249999896,0.003906247
61435,qquad,923f0f36-0e34-4de0-bb9a-dc1cae8fb712,Moreno Hill|SE,666666,3408264,0.249999896,0.003906247
61436,qquad,635e4d32-86f7-4ffc-bad5-40b227ec7c77,Tinian|SE,666666,3507144,0.249999894,0.003906247
61437,qquad,8d9cc541-cce5-477f-9b16-b9c7aca2d0a1,Kin Klizhin Ruins|SW,666666,3608643,0.250000248,0.003906258
61438,qquad,c34aef8b-5b9a-4a26-987d-2b613f09516f,Blue Mountain|NW,666666,3307211,0.250000246,0.003906258
61439,qquad,bc0cedab-dffd-413c-b46f-60a7c8c281fd,Negrito Mountain|NE,666666,3308362,0.249999892,0.003906247
61440,qquad,e20ac279-4487-41d2-8bee-d40f93265aba,Mountainair|SW,666666,3406313,0.249999894,0.003906247
61441,qquad,614427e4-15ef-41dc-ad39-1c0eb56b0102,San Juan Mesa West|NE,666666,3303012,0.249999894,0.003906247
61442,qquad,fd48419c-729a-4ab5-a549-ffa6f48d2670,White Oaks North|NW,666666,3305111,0.249999896,0.003906247
61443,qquad,3a5c1dd2-7c3f-4688-9a00-916e27d6ef76,Fitzpatricks|SE,666666,3108344,0.249999896,0.003906247
61444,qquad,d5991c01-8e5c-4dff-9689-86d0fe9e5715,San Felipe Mesa|SW,666666,3506413,0.250000242,0.003906258
61445,qquad,3da5c4cb-049e-4bca-80fd-8ee5f0d26d68,Four V Ranch|NW,666666,3504381,0.249999894,0.003906247
61446,qquad,448e976d-5c98-4887-ad32-35828c7b994b,Liberty Mesa|NE,666666,3503502,0.250000246,0.003906258
61447,qquad,5cd34e10-9d3a-410d-88d2-a5ae8ab010d5,Puye|SE,666666,3506074,0.249999896,0.003906247
61448,qquad,b70fa05e-79d5-4bfb-828d-dea2e8625286,Alston Ranch|NE,666666,3303532,0.249999894,0.003906247
61449,qquad,4eabc4a1-db46-46e3-99ac-9252a7997ad8,White Signal|NE,666666,3208302,0.249999892,0.003906247
61450,qquad,a150b1de-7344-45e3-9a19-c1b83a09e880,Pueblo Alto Trading Post|SW,666666,3507043,0.249999898,0.003906247
61451,qquad,436b2db8-bf77-47b8-9378-42f831053aeb,Cedar Point SE|NE,666666,3303582,0.250000246,0.003906258
61452,qquad,0857a7d1-c09e-407f-a2cb-74ab5427a68d,South Peak|SW,666666,3207593,0.249999896,0.003906247
61453,qquad,e2acf1c2-988b-4f7e-b487-eb7afca14404,South Garcia SE|SE,666666,3407164,0.250000244,0.003906258
61454,qquad,4d7a86df-b80e-4b41-a3b4-1de739de815d,Golondrina Well|NW,666666,3305061,0.249999894,0.003906247
61455,qquad,a608d622-d9a6-4bd2-b7b3-2adf16cb6bf5,Chuska Lake|SW,666666,3508113,0.249999894,0.003906247
61456,qquad,14f872d6-650d-4346-9c41-3841aa622438,Page|SE,666666,3508454,0.250000242,0.003906258
61457,qquad,5e3c2c70-5ec9-47ee-ad8e-697c67ac788a,Portair|SE,666666,3403384,0.249999892,0.003906247
61458,qquad,13d32775-b9a8-4259-9cd8-4baa52952ecf,Turkey Ridge|NW,666666,3406551,0.249999892,0.003906247
61459,qquad,51a10c74-2891-4530-87eb-f15b4c66adee,North San Ysidro|SW,666666,3505363,0.249999892,0.003906247
61460,qquad,008ff00e-5aca-4499-a08f-d2a1273a3ec8,Lava|NW,666666,3307401,0.249999894,0.003906247
61461,qquad,28758af9-3ce0-425c-855c-bc6610d21b87,Red Lake Mission|SW,666666,3408133,0.250000246,0.003906258
61462,qquad,aa932368-6d02-434a-9db1-9fa606e5f730,Derrick Draw|SW,666666,3304633,0.249999892,0.003906247
61463,qquad,3ded0536-c36f-42e5-844f-355d38fe33bb,Tucson Spring|SW,666666,3306333,0.249999894,0.003906247
61464,qquad,8b97b89e-3cbb-4ae2-8cb7-fef3885d2490,Romero Spring|SW,666666,3603423,0.249999894,0.003906247
61465,qquad,3578daeb-341b-43cb-85ba-0eacd4f62ed1,Trinchera Pass|SW,666666,3604083,0.250000242,0.003906258
61466,qquad,6e63a54b-6a5a-48b7-b2a0-2f1104b97530,Yeso NW|SW,666666,3404353,0.249999894,0.003906247
61467,qquad,fca7ea51-ba59-46fe-ac32-2db889e2741e,Cat Mesa|SE,666666,3406644,0.250000248,0.003906258
61468,qquad,9a95f069-644f-490a-ac95-ba26a762cff6,Circle S Mesa|SW,666666,3403013,0.249999892,0.003906247
61469,qquad,deec34eb-01a9-4e7f-ade0-ec19bfa81163,Lion Mountain NW|NE,666666,3407512,0.24999989,0.003906247
61470,qquad,52cc4639-9c25-4c67-8810-87d048de8d5b,Monument Point|SW,666666,3504483,0.250000592,0.003906269
61471,qquad,ec7062be-0ff7-4fc0-8ecf-ce462013a879,Panama Ranch|NW,666666,3205401,0.250000598,0.003906269
61472,qquad,f67b3d53-e985-4fce-ac7b-0f33c36a7db9,Arroyo Hondo|NW,666666,3605271,0.249999896,0.003906247
61473,qquad,05ab6312-9f60-45bd-86d9-04b5418c5ad3,Guadalupe Mountain|NW,666666,3605191,0.249999898,0.003906247
