"id","coverage","number_of_frames","scanned","medium","print_type","physical_location","remarks","created","last_modified","collection_id","frame_size_id","scale_id"
"242caf06-f485-4d1b-a4f7-3b87e92d9dee","Partial",45,0,"Print","B&W","Kerr","","2018-02-07 16:09:25.428815+00","2018-04-07 19:08:41.682113+00","f84bf080-de8f-4e35-97dd-96a6ade08a86","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"b192ab43-49d8-43b4-8574-46c0ee9bae64","Partial",107,0,"Print","B&W","Galveston","Contains portions of rolls 2T - 8T & 12T -15T","2018-02-07 16:09:21.676706+00","2018-04-07 19:54:14.004798+00","0973e20d-fe45-4397-ac52-5018fefdee27","e02065f0-62c4-492c-ae83-7f94868bbb71","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"aba5bebd-b7ea-471c-9f4a-e6688a4984fb","Partial",219,0,"Print","B&W","Bexar","Contains rolls 1-17.","2018-02-07 16:09:23.972275+00","2018-04-07 20:12:05.684547+00","0eb32dfa-8956-4d9a-a92f-3845ba2faf41","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"ca4f837c-92e0-4401-96a7-72ad34904a9f","Partial",0,0,"Print","B&W","Brazos","","2018-04-07 22:00:17.908146+00","2018-04-07 22:00:17.908167+00","49a6c1ff-dca3-4a73-8121-45af5f431679","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","c2170bce-6c8d-4ff7-a1de-b2736fbb77c0"
"9cec6571-a039-439e-97d6-4c4606bc57f6","Partial",0,0,"Print","B&W","A-1-5","","2018-11-13 16:26:59.795005+00","2018-11-13 16:26:59.795025+00","6e8d1978-4f82-43a8-95da-f2331b2ef4e7","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"677dd128-9e16-4431-a231-ebcdc3e017aa","Partial",0,0,"Print","B&W","A-2-3","SH 151","2018-11-13 20:13:09.036291+00","2018-11-13 20:13:09.036312+00","4bd7a611-1763-4059-9a16-f27aa948f98f","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"aa803c68-e402-4461-b967-de4b1acd7235","Partial",150,0,"Print","B&W","Camp","Contains portions of rolls 1N thru 5N.","2018-09-07 18:55:41.920836+00","2018-09-07 18:55:41.920857+00","476abcd5-e04e-4f67-ac00-8172b20741b1","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"cc3de878-322d-4542-9f66-973db7403202","Partial",0,0,"Print","B&W","A-4-6","","2018-11-14 16:20:34.036007+00","2018-11-14 16:20:34.036028+00","32aca177-1798-4492-86be-0e00ea87bc99","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"80759fd2-e099-4bf7-ab25-d53dd0583000","Partial",0,0,"Print","B&W","B-4-1","Pedernales River
Stonewall-LBJ SP","2018-11-14 20:45:54.443957+00","2018-11-14 20:45:54.443977+00","cb8c8591-b81c-4a02-9e44-846fc2a728c8","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"1f9b91fe-3087-4dbc-8511-4e7e1276e63e","Partial",0,0,"Print","B&W","C-1-1","","2018-11-19 15:31:35.254231+00","2018-11-19 15:31:35.254251+00","f8becf39-b8ba-4deb-8e6c-ea3a17d98c0e","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"79ae2e31-6874-4e1f-9ee7-486440c452e5","Partial",0,0,"Print","B&W","B-2-2","","2018-11-19 21:26:10.97282+00","2018-11-19 21:26:10.97284+00","ae3f9a19-646a-4f85-b121-23c438990547","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"f509f037-f480-4a5f-a0a7-0623397d5d2b","Partial",0,0,"Print","B&W","C-2-2","collection spans 3 years","2018-11-29 15:54:16.172485+00","2018-11-29 15:54:16.172505+00","3076ffd0-475d-4d57-a9d2-52ead8f00680","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"05242f21-af5d-4572-87f9-db2d8eba1765","Partial",0,0,"Print","B&W","C-2-6","","2018-12-17 21:11:40.210203+00","2018-12-17 21:11:40.210224+00","1b38fe57-a77f-444a-b32c-f1aef5532b3c","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"6eeaa663-c503-41b5-a261-8fbcdedaf819","Partial",0,0,"Print","B&W","D-1-3","","2018-12-19 14:56:57.875134+00","2018-12-19 14:56:57.875154+00","0dde22c4-2d09-4b6d-a0d9-baa698a32c09","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"411fc813-e5ea-4661-a504-9f81c75ecf68","Partial",0,0,"Print","B&W","D-4-3","","2018-12-19 20:39:34.16745+00","2018-12-19 20:39:34.167471+00","df941142-2e1e-455a-9f69-6782e2135792","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"c0552287-baaa-476c-8897-27f0e96a8522","Partial",0,0,"Print","B&W","E-3-2","","2018-12-20 13:40:54.015694+00","2018-12-20 13:40:54.015715+00","c901951f-5bc0-4cc6-9132-4abd914c73d5","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"bfaede1b-3b7d-47db-933a-efb454f4f383","Partial",0,0,"Print","B&W","Victoria","","2018-02-07 16:09:46.436387+00","2018-04-07 18:22:30.962983+00","c67e5a8d-7160-4872-9435-f207856d9326","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"b13417ec-d3e4-41ca-bc20-edbf834a276c","Partial",0,0,"Print","B&W","E-1-5","SMITH","2018-12-20 15:22:44.570706+00","2018-12-20 15:22:44.570726+00","ea421c29-63ef-40cc-9c4d-ed5c5882aca9","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"fe7f41ff-51d1-478c-9e79-79d3022f8ff3","Partial",27,0,"Print","B&W","Harris","","2018-02-07 16:09:40.660008+00","2018-04-07 23:18:20.350196+00","e2dcaed5-11ae-4792-8b18-430952ff6b7f","d33fbbee-fad3-48d2-9f85-a7f826409e79","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"a242134a-6af3-4804-bdb2-0cc921f1602f","Partial",0,0,"Print","B&W","E-2-5","also has a separate collection from Hornsby Bend.","2018-12-20 17:42:28.268702+00","2018-12-20 17:43:43.190421+00","395d6a49-693c-406e-81ae-b8a2a951a72f","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"b634d7d2-c5c8-4b20-9fa6-9f559e215b0d","Partial",6,0,"Print","B&W","Gillespie","Major cities","2018-02-07 16:10:03.268391+00","2018-04-08 00:10:12.659623+00","c9b9f1f2-7dc9-4c8f-899c-5365648433df","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"04b8e87e-8aa8-42f2-aebc-0417579fa34b","Partial",10,0,"Print","B&W","Knox","","2018-02-07 16:09:43.082156+00","2018-04-10 18:37:07.738495+00","2a3d35e9-ceb5-49f7-ba98-29dd0b763b95","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"70131614-eab8-48b7-9e4e-6609a73ff854","Partial",30,0,"Print","B&W","Colorado","","2018-02-07 16:09:52.167624+00","2018-04-07 18:44:35.017506+00","6a0bf738-808c-4416-a0c4-edbe882243e5","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"3d32229b-b283-4493-a006-687248b0150b","Partial",200,0,"Print","B&W","FC","N/A","2018-02-07 16:09:49.441616+00","2018-02-07 16:09:49.44161+00","19dc984f-f7ad-4c9a-9e45-6e3f9cff2f4b","89dfd698-ae3e-4ea2-9dcf-fe1f42012910","2b35500b-f5e8-4a7f-926f-031b30adb637"
"203826c8-82fa-41a4-b944-2f27690cc997","Partial",100,0,"Print","B&W","Travis","","2018-04-07 22:09:48.448206+00","2018-04-10 18:48:41.92748+00","8bdd7e1f-8db8-4aff-84d0-f81148a6d385","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","c2170bce-6c8d-4ff7-a1de-b2736fbb77c0"
"ff5222b0-d8b2-4d3d-a896-af7f7d2a3fb2","Partial",87,0,"Print","B&W","El Paso","","2018-02-07 16:09:44.094569+00","2018-04-07 17:17:18.80756+00","b2622048-78b6-4b31-a865-982e9bd39d66","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"b1ac178d-597d-4c12-a00d-4e726577d84c","Partial",5,0,"Print","B&W","Goliad","","2018-02-07 16:09:44.897146+00","2018-04-07 22:31:31.246484+00","5192c68c-6ecd-4fc6-a8de-0c7005ec8f79","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"5c300da6-0653-4a5a-bd82-6e9d5d16e3b2","Partial",1,0,"Print","B&W","Camp","","2018-02-07 16:10:22.654426+00","2018-04-07 23:44:05.982369+00","bc902e93-42b3-44d7-a65b-9142800e86ff","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","9183abb8-4189-4850-9db4-62075ce2911e"
"4f857b76-d87d-4255-b3a8-5bceb4e4b9ee","Partial",0,0,"Print","B&W","A-1-5","","2018-11-13 16:27:53.19878+00","2018-11-13 16:27:53.198799+00","6678ff6f-93d9-487a-88d8-537cb787d52b","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"871defad-c890-4db2-ab34-277ac6dc3d1c","Partial",0,0,"Print","B&W","A-4-1","","2018-11-13 20:15:01.118031+00","2018-11-13 20:15:01.118052+00","5fc75e23-8d8f-41b4-b01a-57c65f1c5d10","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"bcd19407-65cc-406b-8667-7eb47df1618d","Partial",150,0,"Print","B&W","Potter","Contains parts of Randall county","2018-02-07 16:10:05.812237+00","2018-04-10 18:35:41.171057+00","d53a9272-6df3-4d09-9a9b-80be73723635","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"4c79650c-49a4-4623-97f1-8ff029aad1d8","Partial",0,0,"Print","B&W","A-4-6","ASCS collection, county indentified with FiPS code 48075","2018-11-14 16:21:54.862819+00","2018-11-14 16:21:54.86284+00","38ababd8-47dc-4ec1-8191-0106c8ce133f","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"f0aec19a-a614-4094-bf22-aa12063e9f54","Partial",0,0,"Print","B&W","B-4-1","Gillespie Co.","2018-11-14 20:47:41.605643+00","2018-11-14 20:47:41.605675+00","f84bf080-de8f-4e35-97dd-96a6ade08a86","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"a19ad618-9236-48fe-9aca-e4e1fa3e93e2","Partial",0,0,"Print","B&W","B-2-2","","2018-11-19 21:26:42.786344+00","2018-11-19 21:26:42.786368+00","33a4b7a1-1dfb-4f53-8a00-5d1893904e18","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"a099c779-b1c8-423d-9e5f-ce21456c0a44","Partial",0,0,"Print","B&W","C-2-2","","2018-11-29 15:55:15.795535+00","2018-11-29 15:55:15.795556+00","45520f04-1530-4313-8f5b-bce895cf24fa","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"df479675-5c26-4bd3-849b-6f90adc21f76","Partial",0,0,"Print","B&W","D-3-1","hand written numbers","2018-12-17 21:19:13.895201+00","2018-12-17 21:19:13.895223+00","8deb34ec-cc64-44f0-9895-1423b8d361db","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"9f1dbc9c-d326-4868-ae3d-23692be37d6a","Partial",0,0,"Print","B&W","D-3-5","","2018-12-19 15:07:15.955597+00","2018-12-19 15:07:15.955617+00","f1483a33-01e9-4bef-95d2-8b7c738bddf1","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"f2dcf32f-9a5c-40b8-acc4-37b935231b8b","Partial",0,0,"Print","B&W","D-4-3","Alamito Creek","2018-12-19 20:44:21.157097+00","2018-12-19 20:44:21.157121+00","e7614ea3-acdc-46b1-bca3-5ba1b9414c4d","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"c93db7e8-44a0-476e-af43-433484aea23c","Partial",0,0,"Print","B&W","E-3-2","Handwritten numbers, use line index to locate frames","2018-12-20 13:42:25.852799+00","2018-12-20 13:42:25.85282+00","0d639d80-45ea-4a48-bbac-61bfe4a01389","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"8fb63272-8e4f-4751-818a-3d2b61cb092b","Partial",0,0,"Print","B&W","C-1-1, E-3-5","1. C-1-1 no line index found inside box.
2. E-3-5 subset for Waller Co.","2018-11-19 15:32:38.106756+00","2018-12-20 15:07:15.288416+00","fd4e9209-e6c0-40c4-829c-9ceab4ff64af","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"abc7118c-703d-45b8-a003-752298260d8e","Partial",0,0,"Print","B&W","E-3-5","","2018-12-20 15:23:48.62427+00","2018-12-20 15:23:48.624291+00","9821e921-53cb-46fb-976c-795b29423aee","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"c84e7082-75a4-4f6d-8ac9-89908da75194","Partial",0,0,"Print","B&W","E-2-5","Austin--parts of Deep Eddy","2018-12-20 17:45:21.22878+00","2018-12-20 17:45:21.228801+00","1ad48f62-bcf1-4d6e-ab53-3c684d6c8272","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"1151e167-fce0-4a76-a87e-0a1bf896c00f","Partial",15,0,"Print","B&W","Pecos","Ft. Stockton, Imperial","2018-02-07 16:10:09.591326+00","2018-04-07 18:43:02.241191+00","d48352d1-7654-4aa7-8ccb-d216569c6ae0","e02065f0-62c4-492c-ae83-7f94868bbb71","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"8d338cad-397d-4898-888f-94f7156147cb","Partial",167,0,"Print","B&W","Llano","Roll 6V.","2018-02-07 16:10:29.688428+00","2018-04-07 20:38:59.188229+00","ffffb463-cc27-4c4d-8797-2b12b9e8d005","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","f104920c-59a7-49d0-957a-5cc7451a2345"
"52c84049-9029-445f-b896-062155f57d70","Partial",27,0,"Print","B&W","Rockwall","Lake Ray Hubbard","2018-02-07 16:10:21.39039+00","2018-04-07 21:05:40.699566+00","99277d2b-6dfb-40a6-a3cb-77ee4bae3dd2","dd9b6fda-7daf-4855-ab2f-6858f2ea8186","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"62fae156-9d60-4ff4-9543-be28660f1e2f","Partial",11,0,"Print","B&W","Dallas","Dallas
Part of TxDOT Dallas UR
Contains portions of rolls 1-3.","2018-02-07 16:10:08.714292+00","2018-04-07 21:39:59.708113+00","a7862ce2-de5f-4e10-96da-ab6f9931374d","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","5efda0af-9029-4756-9148-b8cddb2ed3c5"
"ff89151c-8ba8-4a3d-82f1-fded150eb4f9","Partial",3,0,"Print","B&W","Titus","Boarding Franklin County
Mt. Pleasant","2018-02-07 16:10:22.654426+00","2018-04-07 22:07:22.599492+00","bc902e93-42b3-44d7-a65b-9142800e86ff","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","9183abb8-4189-4850-9db4-62075ce2911e"
"d4fe0297-0749-4097-91bd-a13c3ef42a4b","Partial",22,0,"Print","B&W","Austin","","2018-02-07 16:10:26.803515+00","2018-04-07 14:50:06.1571+00","a170f7cc-281b-48fe-a9cd-32e0680021af","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"a254df25-e8e1-4ed4-91b4-6e7ea3159f8f","Partial",200,0,"Print","B&W","Dallas","Contains portions of rolls 4 thru 16.","2018-02-07 16:10:20.986596+00","2018-04-07 15:42:07.400302+00","1800f848-039c-47e3-a515-93d5ce61d1e7","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"a86ce5c6-06b7-4b9e-87aa-406159ca69e9","Partial",1,0,"Print","B&W","Wood","City of Winniboro","2018-02-07 16:10:22.654426+00","2018-04-07 17:19:25.882782+00","bc902e93-42b3-44d7-a65b-9142800e86ff","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","9183abb8-4189-4850-9db4-62075ce2911e"
"4770489c-b7c2-4020-8199-f7d48c9ea9b1","Partial",6,0,"Print","B&W","Hansford","","2018-02-07 16:09:47.945182+00","2018-04-07 22:11:52.927041+00","eba1df7e-a7ab-48d9-8a38-82fa81bc58e0","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"fccfea4a-5e92-4003-99d3-53e35f5f73a4","Partial",3,0,"Print","B&W","FF Hopkins","","2018-09-07 20:07:37.054904+00","2018-09-07 20:07:37.054924+00","83685ae8-ee11-427c-9afc-a2f709cf54f7","e02065f0-62c4-492c-ae83-7f94868bbb71","c2170bce-6c8d-4ff7-a1de-b2736fbb77c0"
"fd661298-3e38-436a-8613-a2b2d1817805","Partial",0,0,"Print","B&W","A-1-6","","2018-11-13 16:29:37.385546+00","2018-11-13 16:29:37.385565+00","a170f7cc-281b-48fe-a9cd-32e0680021af","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"dab0ab7f-f92a-41f9-a8b1-8bbea8f8a32c","Partial",0,0,"Print","B&W","A-2-3","FM 3432","2018-11-13 20:15:38.526232+00","2018-11-13 20:15:38.526253+00","f27ad861-f770-4684-ba6d-34bfc93032ce","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"28bc41b6-473d-4c27-8f1d-16b764071254","Partial",0,0,"Print","B&W","A-4-6","","2018-11-14 16:22:50.154733+00","2018-11-14 16:22:50.154753+00","841ac4f6-bf46-478d-8aca-15ff7741b013","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"e3fe56ca-93d1-47cb-abfe-eeaf981d6e8a","Partial",0,0,"Print","B&W","B-4-1","","2018-11-14 20:50:05.876464+00","2018-11-14 20:50:05.876484+00","a42f19a2-1d14-4234-91b4-d66e95a79713","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"25775ab9-d4f7-498a-b661-aa84bce21aeb","Partial",100,0,"Print","B&W","Nueces","","2018-02-07 16:10:52.247136+00","2018-04-07 18:12:42.496699+00","52a62bc6-68b7-437b-afe5-6f5ea879c87b","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"e4acc0ae-8816-4220-8052-e7203c9cceac","Partial",400,0,"Print","B&W","Harris","Contains portions of rolls 17-24. Harris County","2018-02-07 16:10:34.428067+00","2018-04-07 23:52:48.250314+00","b50fc728-97f7-428d-b459-942b02a4199b","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"be30be45-5046-4fbb-81ea-d134220d28fb","Partial",0,0,"Print","B&W","B-1-4","","2018-11-19 15:34:24.750917+00","2018-11-19 15:34:24.750937+00","9b40550b-55eb-4c8a-858c-440e13c676e9","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"286abd86-4cf2-4179-a27f-87971e8692ba","Partial",0,0,"Print","B&W","B-2-2","","2018-11-19 21:27:54.783249+00","2018-11-19 21:27:54.783269+00","9b9d278e-ccd4-40bc-9525-ccb78c0434f3","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"66aa6e99-d270-4512-a323-9c31998957f9","Partial",0,0,"Print","B&W","C-2-2","Hopkins Co.","2018-11-29 15:55:57.650395+00","2018-11-29 15:55:57.650417+00","33925727-4752-4a19-b051-fb4ed4fa4497","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"e62ebe0c-e302-4201-adb0-4f41949bbdd5","Partial",0,0,"Print","B&W","D-3-1","","2018-12-17 21:21:31.406894+00","2018-12-17 21:21:31.406914+00","52b2745c-d834-4bed-87a7-684a31769e4f","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"b140983f-991e-4e6d-9c14-a67b3b423ecd","Partial",9,0,"Print","B&W","Woods","","2018-02-07 16:10:57.73119+00","2018-04-07 18:09:13.053496+00","7ae5e9d7-141b-4225-b407-49220c6a042d","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"abf43bd5-96aa-4ecf-a21d-88d58b81a29b","Partial",0,0,"Print","B&W","D-3-5","","2018-12-19 15:08:59.034139+00","2018-12-19 15:08:59.034159+00","4325d78f-245a-4df0-b025-3255456c41ae","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"2bdbc63b-ec96-42b9-9674-6712486ee459","Partial",200,0,"Print","B&W","Tarrant","Contains portions of rolls 16-28.","2018-02-07 16:10:41.784462+00","2018-04-07 21:03:28.311173+00","cebd7a60-1e9d-46e4-9a92-3942fa964db2","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"ab61a3cd-0725-4837-afd9-3a3700273735","Partial",0,0,"Print","B&W","D-2-1","","2018-12-19 20:44:59.756684+00","2018-12-19 20:44:59.756719+00","53ab37da-6a5a-4f1a-9b9a-6704d112f314","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"4abb9853-191a-46d1-b0de-e08adbfd9854","Partial",0,0,"Print","B&W","E-3-2","","2018-12-20 13:45:03.314697+00","2018-12-20 13:45:03.314716+00","74f5eddd-14cc-4c9b-9fc7-123071c7aa80","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"19ce0b6c-aec8-42dd-842b-98625ca95994","Partial",0,0,"Print","NC","E-2-5","Sepia","2018-12-20 17:48:11.97901+00","2018-12-20 17:48:11.979031+00","ee8e7df4-5265-4d9a-82c4-6b4fba885e5e","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"f5125cc0-1ff9-4588-9815-a984c22b4eec","Partial",32,0,"Print","B&W","Austin","Major cities.  Contains portions of rolls 2-4.","2018-02-07 16:10:37.594654+00","2018-04-07 21:09:40.617566+00","6678ff6f-93d9-487a-88d8-537cb787d52b","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"28f2b40b-eac0-4313-9c15-534a6e0f60b7","Partial",150,0,"Print","B&W","Hidalgo","","2018-02-07 16:10:57.086193+00","2018-04-07 13:24:04.856584+00","21c5bb65-eb6a-4df1-baa9-b1f27cf79331","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"b2935ce7-49df-4a0d-a12f-c47b284dc81a","Partial",125,0,"Print","B&W","Dallas","","2018-02-07 16:10:41.784462+00","2018-04-07 15:46:53.634572+00","cebd7a60-1e9d-46e4-9a92-3942fa964db2","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"c76c53a7-5b7c-4b33-b7b7-129057a19638","Partial",15,0,"Print","B&W","Stephens","Hubber Creek Lake","2018-02-07 16:10:39.336648+00","2018-04-07 17:39:28.623104+00","91f8ec06-505e-4aad-a9e4-6347083cfd68","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","037cacd3-584d-4571-adc9-f329f959d251"
"fa966a0e-8c6f-4946-940f-3612dce27213","Partial",0,0,"Print","B&W","A-3-2","","2018-11-13 16:30:07.715152+00","2018-11-13 16:30:07.715173+00","6f6ebe02-15f4-43b7-8cf1-7206449f83e5","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"ec3095e5-849d-49b2-8167-f38854d18b50","Partial",0,0,"Print","B&W","A-4-1","only contains 3 frames: 173-97, 173-67, and 173-134","2018-11-13 20:16:03.98802+00","2018-11-13 20:16:03.988041+00","c348fad0-e070-4206-bf4a-75ac8c965682","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"2e55780c-614c-4610-bee8-eb87cfb6d5c4","Partial",0,0,"Print","B&W","A-4-6","","2018-11-14 16:23:51.811086+00","2018-11-14 16:23:51.811105+00","a1f6df47-2613-48bb-bc79-d19844289fe4","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"4d919da1-2c8a-4a0c-8111-bccfceff5fbb","Partial",0,0,"Print","B&W","B-4-1","","2018-11-14 20:51:06.52829+00","2018-11-14 20:51:06.52831+00","8147d631-a29f-4d17-9681-72c48662492a","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"257cfc5e-30b7-4fb9-818d-f6131cddfc78","Partial",25,0,"Print","B&W","Hunt","","2018-02-07 16:11:21.852963+00","2018-04-07 19:00:48.476627+00","937d8ccb-396c-410b-a730-d086a7ea88d5","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"35d2d560-9467-473a-a36b-49321fe0c8bc","Partial",0,0,"Print","B&W","B-2-2","","2018-11-19 21:28:33.753769+00","2018-11-19 21:28:33.753788+00","31bbcc0a-cdd4-43b4-948e-5ac750fe86ba","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"5a2ec069-aa58-4aab-9450-c9456ceddfa1","Partial",0,0,"Print","B&W","C-2-2","","2018-11-29 15:57:34.934604+00","2018-11-29 15:57:34.934624+00","89aa5447-e3c0-43ec-8598-4ac5eacbac31","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"60251c81-a7a3-4402-bebf-c40ed1fbd279","Partial",0,0,"Print","B&W","D-3-1","","2018-12-17 21:26:06.439648+00","2018-12-17 21:26:06.439668+00","2c60c37f-a165-43d0-8c34-25182a3f54ec","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"19151c83-f70e-439d-8b28-c63277a678cd","Partial",0,0,"Print","B&W","D-3-5","subset of Oldham Co.","2018-12-19 15:10:00.583835+00","2018-12-19 15:10:00.583854+00","2ca4e8e6-33e9-4ea9-ab70-dfe54a78d9c9","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
