"id","collection","from_date","to_date","public","remarks","created","last_modified","agency_id","frames_service_url","index_service_url","mosaic_service_url","ls4_link"
"1ad48f62-bcf1-4d6e-ab53-3c684d6c8272","276946","1975-06-02","1975-06-02",t,"None
Deep Eddy.  A couple of the photos are partially torn. Contains portions of rolls 2
Deep Eddy.  A couple of the photos are partially torn. Contains portions of rolls 2","2018-02-07 16:09:46.961676+00","2018-12-20 17:45:21.224332+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"d48352d1-7654-4aa7-8ccb-d216569c6ae0","DWQ-1966","1966-01-03","1966-02-12",t,"","2018-02-07 16:10:09.24107+00","2019-03-13 17:00:06.360769+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"19dc984f-f7ad-4c9a-9e45-6e3f9cff2f4b","200105","2000-11-06","2001-01-20",t,"","2018-02-07 16:09:48.913544+00","2019-01-07 21:18:08.824988+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"bcdc9893-184c-4937-9fbc-13c1fa9d3970","6519B","1966-11-28","1966-11-28",t,"SH 288","2018-02-07 16:09:58.647429+00","2018-11-13 15:45:06.277479+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"64b8236e-9ed8-47b5-bd28-c214146269c8","980004","1997-12-13","1997-12-17",t,"None

PHOTO INDEX","2018-02-07 16:09:55.43839+00","2018-11-13 20:32:32.056614+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"2174949f-a622-4bd7-9127-68c9d7d560a0","DYM-1961","1961-12-06","1961-12-06",t,"None
Contains portions of Rolls 1CC-5CC.","2018-02-07 16:10:15.204171+00","2018-12-19 21:03:37.371104+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"bf0b9d99-7824-43cd-b7d5-3bc37f32f2ff","VAIC","1962-03-05","1962-03-05",t,"None
Contains portions of rolls 1-3.
Contains portions of rolls 1-3.
Contains portions of rolls 1-3.
Contains portions of rolls 1-3.","2018-02-07 16:10:11.121683+00","2018-04-10 18:49:54.179145+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"b8a97967-5a4e-451a-90ed-eef206f1fd79","287502","1976-05-03","1976-05-03",t,"None
Contains portions of rolls 1-3. Mineral Wells","2018-02-07 16:10:14.513976+00","2018-12-19 15:38:33.907573+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"d527afe4-54e0-4819-8483-3e87531f68be","CGR-1968","1968-11-19","1969-12-03",t,"","2018-02-07 16:10:12.491271+00","2018-11-14 17:34:02.630551+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"0eaa5b40-a375-43e9-a626-e75e0c8692f4","CAPCO","1997-02-16","1997-03-03",t,"","2018-02-07 16:10:00.18908+00","2019-01-15 15:22:55.4855+00","5a165bb0-be1e-4361-9d1b-a0023211b269","","","",""
"0e1c9abe-1a60-43de-9edf-ad6e10d01773","VAKQ","1962-02-09","1962-02-09",t,"None","2018-02-07 16:09:33.85323+00","2018-04-10 18:47:48.588814+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"388ce263-6604-488c-b7d4-a3cf46d22003","VDJJ","1974-01-29","1974-01-29",t,"None
Contains portions of rolls 1-3.
Contains portions of rolls 1-3.
Contains portions of rolls 1-3.
Contains portions of rolls 1-3.
Contains portions of rolls 1-3.
Contains portions of rolls 1-3.","2018-02-07 16:09:38.360625+00","2018-04-10 18:47:55.701882+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"979a1cac-0e5f-46d9-af2a-1ace2807c003","68117","1968-08-07","1968-08-07",t,"None","2018-02-07 16:09:59.049538+00","2018-11-14 21:10:08.996881+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"803021ea-fa55-4f31-a546-d7525b4a463c","VDTG","1975-01-05","1975-01-05",t,"None","2018-02-07 16:10:13.085914+00","2018-04-10 18:51:12.125682+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"007018a3-d1ec-4f07-88ad-342e63d61ec3","VDDS","1973-02-02","1973-02-02",t,"","2018-02-07 16:09:34.989182+00","2018-04-10 18:55:55.288255+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"6a0bf738-808c-4416-a0c4-edbe882243e5","AWR-1963","1963-02-08","1963-02-13",t,"","2018-02-07 16:09:51.887144+00","2018-11-14 22:48:43.053602+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"ed853b3e-5f17-456c-b74e-8aa0bb19c9fd","DQK-1969","1969-03-06","1969-04-06",t,"","2018-02-07 16:10:10.798909+00","2018-11-19 21:34:00.877391+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"6e416caf-3dcd-46ee-9692-dbe3781864fa","COQ-1940","1940-12-01","1940-12-01",t,"","2018-02-07 16:09:52.977285+00","2018-09-07 18:29:51.938949+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f565ff92-ec25-490f-9560-406995b47be1","VANN","1962-09-15","1962-09-15",t,"","2018-02-07 16:09:56.73306+00","2018-04-26 18:25:52.768199+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"318d9447-71a7-4540-906d-ac2a66c0517d","VAVP","1964-02-07","1964-02-07",t,"None","2018-02-07 16:09:37.490892+00","2018-05-09 13:55:28.389223+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"d7b3a7b7-c0a9-40b5-b643-2694ae820856","VAIB","1962-02-18","1962-02-18",t,"None","2018-02-07 16:10:13.728341+00","2018-05-11 16:04:54.674906+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"003ebff6-5805-40ee-b5a2-2edf19473546","374994","1990-11-05","1990-11-05",t,"","2018-02-07 16:09:53.300435+00","2018-11-16 20:10:21.090864+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"e6b7d2e7-5940-417a-883e-5e5afb8790cf","VZO","1959-10-07","1959-10-07",t,"","2018-02-07 16:09:59.453462+00","2018-06-05 15:37:39.52782+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"b2622048-78b6-4b31-a865-982e9bd39d66","365408","1988-05-04","1988-05-05",t,"","2018-02-07 16:09:43.973301+00","2018-11-28 22:16:33.622644+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"3aee3872-d634-4e35-8ff4-31e7f9d08b6c","BQS-1938","1938-10-01","1938-10-01",t,"Photo index only","2018-02-07 16:10:10.475829+00","2018-11-13 16:59:34.048426+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"8bdd7e1f-8db8-4aff-84d0-f81148a6d385","368928","1988-06-08","1988-06-17",t,"","2018-02-07 16:09:58.041837+00","2018-12-20 19:14:36.058341+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"eba1df7e-a7ab-48d9-8a38-82fa81bc58e0","DBB-1967","1967-05-08","1967-05-23",t,"","2018-02-07 16:09:47.443036+00","2018-11-16 20:27:28.836114+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"1159e0c7-2569-4c0f-92c4-ba82e7b0e7c2","BQV-1938","1938-04-01","1938-04-02",t,"Photo index only","2018-09-06 14:28:13.766874+00","2018-11-19 15:12:45.636577+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"dd26beeb-c2b7-4917-a7b6-8711ecbb3553","368927","1988-07-19","1988-07-22",t,"","2018-02-07 16:09:48.268212+00","2019-01-02 14:09:11.959206+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"c5aa1850-1dd3-48b8-9737-276e697ee552","278320","1975-10-03","1975-10-03",t,"","2018-11-13 19:52:59.983263+00","2018-11-13 19:53:50.47539+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"7be98dc6-c836-4a6e-93c0-565b943728be","CLC-1952","1952-03-08","1952-04-04",t,"","2018-02-07 16:09:43.526819+00","2018-11-14 16:58:00.825239+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"48eeaccd-d3af-492d-9504-eda7f5f28e79","68175","1968-12-13","1968-12-13",t,"","2018-02-07 16:09:34.586482+00","2018-11-14 22:57:28.932695+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"6a134ce4-bc6c-4b80-a436-7b06304ee7b4","261762","1974-06-17","1974-08-23",t,"","2018-02-07 16:09:53.86415+00","2018-11-14 20:22:21.050761+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"c9b9f1f2-7dc9-4c8f-899c-5365648433df","BQX-1963","1963-02-03","1963-02-27",t,"","2018-02-07 16:10:02.988064+00","2018-11-14 20:39:09.658722+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"b9263579-1303-4319-8365-e3c5c1177432","VBHZ","1966-01-15","1966-01-15",t,"","2018-02-07 16:10:04.398576+00","2018-11-19 15:39:05.105725+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"10a1c559-9a43-4c53-8094-9d46a0d89a85","CRI-1957","1957-11-09","1958-11-30",t,"Collection spans from 1957 to 1958, use photo index 1958","2018-02-07 16:10:06.579062+00","2018-12-19 21:14:55.960105+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"9eced273-2440-406b-b0e0-8f14309f6da0","DAI-1969","1969-10-08","1969-10-21",t,"","2018-02-07 16:10:03.914832+00","2018-12-20 13:56:34.666776+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"e2dcaed5-11ae-4792-8b18-430952ff6b7f","330917","1979-05-20","1981-10-21",t,"","2018-02-07 16:09:40.296832+00","2019-01-02 17:05:05.879459+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"aece680a-0407-42a7-bc9c-0ad36329975b","CLG-1940","1940-02-01","1940-03-03",t,"","2018-02-07 16:10:27.206262+00","2018-11-13 17:31:48.935195+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"7ae5e9d7-141b-4225-b407-49220c6a042d","CKP-1958","1958-09-28","1958-10-20",t,"","2018-02-07 16:10:57.488965+00","2019-01-02 14:52:35.907138+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"91f8ec06-505e-4aad-a9e4-6347083cfd68","CUU-1964","1964-01-18","1964-02-18",t,"no photo indexes for this collection","2018-02-07 16:10:39.215897+00","2018-12-20 16:34:01.58565+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"0f842247-0338-4b74-9488-7ee144ae44ef","VAMF","1962-07-30","1962-07-30",t,"","2018-02-07 16:10:39.987624+00","2018-06-07 21:28:38.084515+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"acb9eaa1-5e31-4265-858b-19ab8b5ad22a","CLK","1962-03-01","1962-05-01",t,"","2018-02-07 16:10:19.055554+00","2018-06-11 15:54:14.404634+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"16640dd4-902a-409f-99c6-3478c346c2f4","CNH","1964-03-14","1964-03-14",t,"","2018-02-07 16:10:46.181211+00","2018-06-11 15:55:01.722834+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"cebd7a60-1e9d-46e4-9a92-3942fa964db2","353686","1983-11-28","1984-05-09",t,"","2018-02-07 16:10:41.53887+00","2019-01-02 17:08:56.696555+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"b6742bbc-3d3a-4c9f-a46f-22f1573861f8","DJU-1964","1964-01-02","1964-01-02",t,"Photo index only","2018-02-07 16:10:37.951889+00","2018-11-19 20:11:19.613899+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"e86ff613-591c-41a1-b84f-f8f34e0697b1","375339","1991-01-17","1991-01-22",t,"","2018-02-07 16:10:38.274536+00","2019-01-02 17:21:48.380838+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"f7aac3cb-fe4c-42b6-a6a4-1c641ce5c4a5","VAVY","1964-02-01","1964-03-11",t,"None
1-25-47
1-25-47
1-25-47
1-25-47
1-25-47
1-25-47","2018-02-07 16:10:17.84001+00","2018-06-29 20:39:09.235675+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"2dca8673-9c76-4e36-b10d-b39bd650b847","4000","1977-02-05","1977-02-05",t,"None
San Antonio
San Antonio","2018-02-07 16:10:55.208739+00","2018-02-07 16:10:55.208692+00","179746f3-5501-4457-a8af-65fb855b1601","","","",""
"6678ff6f-93d9-487a-88d8-537cb787d52b","CGH-1966","1966-01-06","1966-10-01",t,"","2018-02-07 16:10:37.279587+00","2018-11-13 16:27:53.192448+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"e8733cf1-56fa-42ef-9800-9302c60f17e3","CRW-1967","1967-05-01","1967-05-15",t,"","2018-02-07 16:10:56.445248+00","2018-12-20 16:44:28.914927+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"4b59d2e4-b695-433d-801f-ea544c7d6a12","DWP-1968","1968-12-02","1968-12-05",t,"","2018-02-07 16:10:53.565267+00","2018-12-12 16:04:40.275323+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"7d7a75c6-db92-49dc-817b-86d7f955369d","970091","1997-10-13","1997-10-14",t,"Includes portions of Williamson Co.","2018-02-07 16:10:32.629323+00","2018-12-20 13:26:22.627032+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"634505c3-d2a1-42db-a5d9-da5a78d795ee","VEJJ","1977-12-14","1977-12-14",t,"Blanco and Llano counties","2018-02-07 16:10:58.462531+00","2018-11-13 19:33:44.631652+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"1800f848-039c-47e3-a515-93d5ce61d1e7","336312","1980-02-26","1980-02-26",t,"","2018-02-07 16:10:20.86329+00","2018-04-07 15:42:07.396862+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"cb150465-79f1-4002-8038-1899edebb150","CRT-1950","1950-06-26","1950-06-26",t,"","2018-02-07 16:10:36.917441+00","2018-11-16 20:21:05.258443+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"d7e225ac-8fb4-4202-b0b9-20a629be93df","DMB-1938","1938-12-31","1939-01-02",t,"","2018-09-06 14:35:12.813692+00","2018-11-19 15:21:38.641022+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"a170f7cc-281b-48fe-a9cd-32e0680021af","319135","1978-07-25","1978-07-26",t,"None
n/a","2018-02-07 16:10:26.682972+00","2019-01-07 20:34:35.236518+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"c747e5bb-c489-4b54-af1b-7d4dd10e7440","BQX-1974","1974-02-25","1974-02-25",t,"","2018-02-07 16:10:29.891319+00","2018-09-13 19:22:00.9096+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"cbf60fb8-32d4-463c-85f6-b5998e9cf83c","VDKT","1974-01-14","1974-01-14",t,"","2018-02-07 16:10:54.643882+00","2018-06-05 15:22:43.075312+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"b9f0263f-a38d-4ec3-afe3-e3b05be4e426","VECA","1976-08-09","1976-08-09",t,"","2018-02-07 16:10:16.176197+00","2018-12-12 16:16:02.454539+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"9b66ed1e-c707-4c4b-94b9-2affe9807859","VCQC","1971-03-04","1971-03-04",t,"None
Contains portions of rolls 1-4.
Contains portions of rolls 1-4.
Troop Co-op  (town)
Troop Co-op  (town)
Contains portions of rolls 1-4.
Contains portions of rolls 1-4.
Troop Co-op  (town)
Troup Co-op (town)","2018-02-07 16:10:30.216862+00","2018-04-10 18:40:20.026193+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"c116062b-dd3a-4a3b-ae22-d48d8d2c87f3","VAVQ","1964-02-27","1964-02-27",t,"","2018-02-07 16:10:33.646444+00","2018-04-10 18:55:17.40844+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"f733ce0f-106f-4dfa-ac7b-b3a398a8baa9","11815","1998-06-02","1998-06-02",t,"","2018-11-30 21:26:00.0473+00","2018-11-30 21:26:29.09583+00","e8ac90c4-42dd-4960-ac9f-79727bcdf6db","","","",""
"96692633-ab85-4945-afb1-dfd1101d9423","008804","1970-06-06","1970-06-06",t,"","2018-02-07 16:10:16.743114+00","2018-11-19 15:23:50.774918+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"7913de7c-077e-4cf5-98f4-42ce957a1a47","VCKF","1970-01-29","1970-01-29",t,"","2018-02-07 16:10:52.831991+00","2018-06-05 16:27:02.911364+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"bf17d9c5-b97b-4579-a80c-4e637e0f8f45","VAVV","1964-02-18","1964-02-18",t,"","2018-02-07 16:10:19.961635+00","2018-06-05 16:43:06.589449+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"5cc095c4-b178-4807-a2e4-250ba3df6059","VANP","1962-09-28","1962-09-28",t,"","2018-02-07 16:10:55.692522+00","2018-06-05 16:45:17.658065+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"c3e71c99-487f-44b9-aca1-631eefe299e3","VACX","1960-11-02","1960-11-02",t,"","2018-02-07 16:10:54.078939+00","2018-06-05 16:49:15.513259+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"1281138b-c45a-4ed4-b586-67cbb0dbd8de","SWIG","1974-02-10","1974-02-10",t,"","2018-02-07 16:10:27.650741+00","2018-06-05 16:52:57.461499+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"f1dfe67e-f970-4972-a082-21ef5a3c4743","CVG-1941","1941-06-30","1941-06-30",t,"","2018-08-23 19:59:52.133262+00","2018-08-29 16:34:57.57003+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"bb2df7a4-2db0-4b13-967e-c05d0763e41e","CKQ-1949","1949-06-03","1949-06-03",t,"Line index only","2018-02-07 16:10:41.209244+00","2018-11-10 14:09:03.805496+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"56970bce-f04e-4973-a060-ea7ea7ae8e0e","DAP-1953","1953-02-17","1953-03-06",t,"","2018-02-07 16:11:00.006801+00","2018-11-19 20:38:41.768975+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"88eb014a-c428-40db-bce1-9033e953dffb","DXB-1958","1958-10-02","1958-10-02",t,"No photo index for this collection.","2018-02-07 16:10:58.055067+00","2018-09-07 21:11:03.69388+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"bc902e93-42b3-44d7-a65b-9142800e86ff","69","1949-09-21","1953-01-04",t,"","2018-02-07 16:10:21.799771+00","2019-01-07 20:53:15.135211+00","4c8f450b-e13b-4248-b9fe-769f83c581d6","","","",""
"ae1c3c65-4c65-4832-80e7-8ffa11e9aeae","295123","1976-09-22","1976-09-22",t,"","2018-11-13 19:57:48.908559+00","2018-11-13 19:58:43.049365+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"21c5bb65-eb6a-4df1-baa9-b1f27cf79331","306016","1977-07-19","1977-07-27",t,"None","2018-02-07 16:10:56.965717+00","2018-11-19 17:39:20.105272+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"0c06ed1b-143f-41cf-9bb2-b9cec4e0f20d","CLO-1940","1940-03-15","1940-03-30",t,"","2018-02-07 16:10:59.517482+00","2018-12-20 17:07:32.685188+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"619105a5-d417-4030-9b43-77e777d80b26","287535","1976-02-19","1976-02-19",t,"Littlefield--Contains portions of rolls 1 & 2.","2018-02-07 16:10:43.13544+00","2018-12-12 16:24:06.191844+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"f3bd3641-b5d0-482b-86b6-afa4c91e129b","313568","1978-03-14","1978-03-14",t,"","2018-02-07 16:10:15.650087+00","2018-11-14 20:22:39.093298+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"22f1ade2-dd35-4f41-af1d-8af7fc4b4288","VBIJ","1966-02-03","1966-02-03",t,"","2018-02-07 16:10:17.108705+00","2018-11-28 21:32:30.465226+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"e7955ce9-a0cb-4dd4-9e84-2309ac83ec6d","352718","1983-10-25","1984-04-09",t,"","2018-02-07 16:10:48.924241+00","2018-12-20 17:25:07.491531+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"a91d00e2-ef39-4b5f-9c3e-6eb7f43a23d4","CGW","1958-03-09","1958-03-09",t,"","2018-02-07 16:10:50.510081+00","2018-12-18 15:17:02.928174+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"ffffb463-cc27-4c4d-8797-2b12b9e8d005","DMH-1957","1957-12-13","1958-01-21",t,"","2018-02-07 16:10:29.225927+00","2019-01-09 19:58:34.08739+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"807b4d22-06dc-4393-aec2-b260112a7b63","360128","1986-03-05","1986-03-06",t,"MORTS","2018-02-07 16:10:47.230152+00","2018-12-19 20:49:46.044643+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"52a62bc6-68b7-437b-afe5-6f5ea879c87b","327764","1979-10-05","1979-10-31",t,"","2018-02-07 16:10:52.12708+00","2018-12-19 14:46:25.991875+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"18c7e3a5-8759-492c-a051-9c9764257ecd","VAVS","1964-02-26","1964-02-26",t,"","2018-02-07 16:10:31.560237+00","2018-12-20 16:19:05.02181+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"6a54be0f-f93e-4568-b5f8-591a69b0a7f7","930190","1994-02-17","1994-03-16",t,"","2018-02-07 16:10:43.500264+00","2019-01-02 14:44:04.12991+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"99277d2b-6dfb-40a6-a3cb-77ee4bae3dd2","342987","1980-07-30","1980-07-30",t,"","2018-02-07 16:10:21.268482+00","2018-12-19 21:41:03.859727+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"6df326d1-f460-40c6-919c-5bc5c7b70cd2","VALY","1962-04-28","1962-04-28",t,"","2018-02-07 16:11:08.630731+00","2018-06-07 21:35:25.180949+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"121c62a6-3070-4a98-aa33-d43f7d546dce","VECG","1976-03-22","1976-03-22",t,"Contains the following frames:  Roll 1:  1
PULLED.  Contains the following frames: Roll 1: 1
PULLED.  Contains the following frames: Roll 1: 1
PULLED.  Contains the following frames: Roll 1: 1
PULLED.  Contains the following frames: Roll 1: 1
Roll 1: 1","2018-02-07 16:11:05.037185+00","2018-11-29 15:27:39.858961+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"a4f405b9-14dd-43d3-a46e-91a84813f60c","SWHB","1972-12-27","1972-12-27",t,"","2018-02-07 16:11:37.795682+00","2018-06-07 21:42:16.358088+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"1a54a269-9f4d-4586-ab43-2fbd66ecc2b0","VAPO","1963-02-05","1963-02-05",t,"","2018-02-07 16:11:35.669319+00","2018-11-13 19:44:54.422927+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"4e0f8cb9-d739-4d37-b0e6-d2104859e9d0","CGT-1948","1948-01-02","1948-02-09",t,"","2018-02-07 16:11:14.900886+00","2018-11-29 15:43:14.046518+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"b6203036-69be-4092-9890-090cce6098fd","SWHA","1972-12-26","1972-12-26",t,"","2018-02-07 16:11:36.754052+00","2018-06-07 21:42:27.822549+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"34b5205e-fe80-47f7-878f-306c5d603194","CHA","1958-04-05","1958-04-05",t,"","2018-02-07 16:11:00.452568+00","2018-06-11 15:50:03.652261+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"6f2f882d-f7e4-42f8-986d-f8289d36d2ef","CIS","1959-10-06","1959-10-15",t,"","2018-02-07 16:11:03.822852+00","2018-06-11 15:51:58.467846+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"8906d585-1a6f-4627-b54b-294204f9dc8f","120","1953-03-31","1953-11-22",t,"Quitman Mountains","2018-02-07 16:11:09.921594+00","2018-06-11 20:26:14.463339+00","4c8f450b-e13b-4248-b9fe-769f83c581d6","","","",""
"f099e04d-6121-49a9-8cc3-c4c82724874a","185","1981-05-11","1981-05-11",t,"Three Islands","2018-02-07 16:11:39.921344+00","2018-06-26 20:15:51.006925+00","2129e2f4-ab5a-44c5-b8da-410bb957ab52","","","",""
"0d2dbbdc-778b-4e88-80ee-0ed75f714250","287540","1976-10-18","1976-10-18",t,"","2018-02-07 16:11:19.461706+00","2018-12-20 17:25:31.45984+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"ec79cca4-9b01-478d-961c-3c73db4ee8a3","SWIQ","1977-02-17","1977-02-17",t,"","2018-02-07 16:11:28.435001+00","2018-07-02 17:59:04.010179+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"58751a88-ff77-42c5-ade9-bea083ca18fe","369410","1988-08-05","1988-03-12",t,"","2018-11-13 20:07:25.631966+00","2018-11-13 20:08:17.977162+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"335a64e9-65b4-41c0-b0aa-9c1c2c058f36","CGH-1959","1959-10-25","1959-10-25",t,"","2018-02-07 16:11:25.218715+00","2018-08-24 14:07:42.545099+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"62d914a4-9e07-42b0-97ea-13f64730b617","BRL-1967","1967-12-11","1967-12-18",t,"","2018-02-07 16:11:02.23009+00","2019-01-02 14:24:03.185521+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"103b4d24-8204-419a-856d-0368693d4ee6","CGT-1954","1954-03-28","1954-03-28",t,"","2018-02-07 16:11:18.534981+00","2018-08-24 16:35:12.1937+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"b3ecf4c2-fe7a-42df-ac90-d70e34cf5245","CVA-1953","1953-01-20","1953-01-20",t,"Photo index only","2018-02-07 16:11:01.907439+00","2018-11-19 21:38:26.009795+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
