date_added,filename,urlized_category,thumb_url,supplemental_report,spatial_reference,alternative_data,available_formats,download,pop_link,status_map_cartodb_id,template,relationship_tag,agency_gis_page,title,coverage_extent,detail_image_url,tile_index,category,description,derivative_data,order,recommended_use,name,download_link,tile_index_url,overview_image_url,supplemental_report_url,download_size,lidar_breaklines,type,lidar_breaklines_url,tags,agency_web,license_text,footprint,agency,license_url,license,data_download_lvl,wms_category,date_created,statewide_coverage,known_issues,source,wms_link,short_description,urlized_name,natural_image_url,urban_image_url,cir_link,nc_link,hueco_tanks_link,powderhorn_ranch_link,hidden_pines_link,elpaso_link,dfw_link,amarillo_link,lubbock_link,brazos_link,palestine_link,status_map_url
 2017-07-14, data-catalog/entry/glo-state-agency-lands.md, boundary, images/data-catalog/entry/glo_state_agency_lands_th.jpg,, <p><a href='https&#58;//epsg.io/3857'>EPSG 3857</a></p>, None, Shapefile,, http://gisweb.glo.texas.gov/glomap/index.html, d5084e86-dec9-11e4-afda-0e0c41326911, data-catalog-entry.html,, http&#58;//www.glo.texas.gov/land/land-management/gis/, GLO State Agency Lands, Texas,,, Boundary,"This layer contains tracts identified as owned by various state agencies, that have a mineral interest, whether all or in part. In-depth records research is necessary to make an actual determination of mineral status. (The collection is not complete and is a work-in-progress, with regular addition of new parcels.)", None,," Basemap, Research, Analysis", GLO State Agency Lands, http://www.glo.texas.gov/land/land-management/gis/files/StateAgencyLands.zip,, images/data-catalog/entry/glo_state_agency_lands_overview.jpg,, 1 MB,, Vector,," Texas, GLO, TxGLO, Land, Oil, Gas, Access, Tracts", http://www.glo.texas.gov/,, Texas Coastal, Texas General Land Office,, NA, state,, Creation date varies,, None, GLO,, <p>State agency-owned land in Texas.</p>, glo-state-agency-lands,,,,,,,,,,,,,,
 2015-05-12, data-catalog/entry/stratmap-2014-50cm-fort-bend.md, lidar, images/data-catalog/entry/stratmap_2014_50cm_fort_bend_th.jpg, T, <p><a href='https&#58;//epsg.io/26914'>EPSG 26914</a></p>," 1M Hydro-flattened DEM, 3D Breaklines", LAS, T,, 833da5f0-e2c1-11e4-b1d4-0e853d047bba, data-catalog-entry.html,,, StratMap 2014 50cm Fort Bend, Fort Bend,, Lidar, Lidar,"This data has been acquired and developed by the Texas Natural Resources Information System (TNRIS) for collection and delivery of topographic elevation point data derived from multiple return light detection and ranging (Lidar) measurements for the 918 sq. mile project area encompassing Fort Bend County, Texas. Fugro EarthData, Inc. acquired 104 flight lines in 9 lifts from February 12, 2014 to February 27, 2014. Lidar data collection was performed with a Cessna 310 twin engine aircraft, utilizing a Riegl LMS-Q680i Lidar sensor; collecting multiple return x, y, and z as well as intensity data. The classified Lidar point cloud data are delivered in LAS 1.2 format: 1, unclassified, 2, bare-earth ground, 3, low vegetation, 4, medium vegetation, 5, high vegetation, 6, buildings, 7, low points(noise), 9, water, 13, bridges, and 14, culverts. Specialized in-house and commercial software processes the native Lidar data into 3-dimensional positions that can be imported into GIS software for visualization and further analysis. The horizontal datum for the data is in NAD1983 State Plane TX South Central FIPS 4204 in Feet and the vertical datum is the North American Vertical Datum of 1988 (NAVD88) in feet using GEIOD12A.The data acquired will become part of an ongoing data collection by the State of Texas to support mapping and modeling of flood plains, hydrography, and terrain.The data are intended to exceed requirements for Federal Emergency Management Agency (FEMA) specifications for Floodplain Mapping as well as serve as an input to the U.S. Geological Survey refinements to the National Elevation Dataset. The project consists of high accuracy classified Lidar data in LAS format as well as raster digital elevation models and intensity images.This dataset was acquired through the High Priority Imagery and Data Sets (HPIDS) contract. The contract was created in 2009 to maximize spending power by coordinating geospatial data purchases to share costs and to ensure that acquired data meet high standards of quality. The successor to HPIDS is the StratMap contract, established in 2015.Lidar data for Texas is made available online through the use of data compression using [LASTools](https://rapidlasso.com/lastools/). LASTools is an open-source collection of tools for lidar data viewing and manipulation. TNRIS uses the LASzip portion of LASTools for compression\decompression. LASTools provides a lossless compression of the data from las to laz formats.- Software with native LAZ support- ERDAS IMAGINE (14.1 and up) by Hexagon Geospatial- Global Mapper (13.1 and up) by Blue Marble Geo- ENVI LiDAR (5.1 and up) by Exelis VIS- FME (2012 and up) by Safe Software- LAStools by rapidlasso- plas.io 3D Web Viewer by Hobu Inc.- FUSION (3.40 and up) by Bob McGaughey of the USDA- Voyager (1.3 and up) by Voyager GIS- GRASS GIS (7.0 and up) by Open Source Geospatial Foundation (OSGeo)", 5ft Contours, T," Basemap, Research, Analysis", StratMap 2014 50cm Fort Bend Lidar,, https://tnris-datadownload.s3.amazonaws.com/d/tnris-lidar/state/tx/tnris-lidar_tx.zip, images/data-catalog/entry/stratmap_2014_50cm_fort_bend_overview.jpg, https://tnris-datadownload.s3.amazonaws.com/datacatalog/supplemental_reports/stratmap_2014_50cm_fort_bend_supplementalreports.zip,, T, Raster, https://tnris-datadownload.s3.amazonaws.com/datacatalog/lidar_breaklines/stratmap_2014_50cm_fort_bend_breaklines.zip," Fort Bend, Lidar, Point Cloud, LAS, Elevation, County, Historical",, Public Domain (Creative Commons CC0), 1/64 USGS Quadrangle,, https://creativecommons.org/publicdomain/zero/1.0/, CC0,,, 2014,, None, TNRIS,, <p>Lidar data for Fort Bend.</p>, stratmap-2014-50cm-fort-bend,,,,,,,,,,,,,,
 2017-07-14, data-catalog/entry/glo-navigation-districts.md, boundary, images/data-catalog/entry/glo_navigation_districts_th.jpg,, <p><a href='https&#58;//epsg.io/3857'>EPSG 3857</a></p>, None, Shapefile,, http://gisweb.glo.texas.gov/glomap/index.html, 68ef2a5a-decc-11e4-8cd4-0e018d66dc29, data-catalog-entry.html,, http&#58;//www.glo.texas.gov/land/land-management/gis/, GLO Navigation Districts, Texas, images/data-catalog/entry/glo_navigation_districts_detail.jpg,, Boundary,"Navigation districts in Texas provide for the construction and improvement of waterways to aid navigation, and district commissioners have the authority to go on land in the district and acquire rights-of-way for necessary improvements. The normal district is within a single county, but provision is also made for districts embracing parts of two counties. Some navigation districts, such as the Harris County Navigation District, have more extensive governmental organization. These districts serve populations of at least 100,000 and their administrators oversee the operation and development of deepwater ports. These districts may own and operate docks, warehouses, wharves, grain elevators, and other improvements necessary to deepwater shipping. In 1992 twenty-four navigation districts were registered with the Texas Water Commission.", None,," Basemap, Research, Analysis", GLO Navigation Districts, http://www.glo.texas.gov/land/land-management/gis/files/NavDist.zip,, images/data-catalog/entry/glo_navigation_districts_overview.jpg,, 1 MB,, Vector,," Texas, GLO, TxGLO, Land, Oil, Gas, Access, Tracts", http://www.glo.texas.gov/,, Texas Coastal, Texas General Land Office,, NA, state,, Creation date varies,, None, GLO,, <p>Submerged lands granted with mineral reservations by the Texas legislature to Navigation Districts.</p>, glo-navigation-districts,,,,,,,,,,,,,,
 2015-11-20, data-catalog/entry/tceq-petroleum-storage-tanks.md, hydrography, images/data-catalog/entry/tceq_petroleum_storage_tanks_th.jpg,, <p><a href='https&#58;//epsg.io/4269'>EPSG 4269</a></p>, None," Shapefile, Geo-Database, KML",,,, data-catalog-entry.html,,, TCEQ Petroleum Storage Tanks, Texas, images/data-catalog/entry/tceq_petroleum_storage_tanks_detail.jpg,, Hydrography,This layer contains locations and associated database information for the TCEQ Petroleum Storage Tanks., None,," Basemap, Research, Analysis", TCEQ Petroleum Storage Tanks, https://www.tceq.texas.gov/assets/public/gis/exports/tceq_pst_shp.zip,, images/data-catalog/entry/tceq_petroleum_storage_tanks_overview.jpg,,,, Vector,," Texas, Statewide, Watershed, Hydrography, Hydrology, HUC,",,, State,,, NA, Statewide,, Creation date varies,, None, TCEQ,, <p>This layer contains locations and associated database information for the TCEQ Petroleum Storage Tanks.</p>, tceq-petroleum-storage-tanks,,,,,,,,,,,,,,
 2015-08-03, data-catalog/entry/city-of-georgetown-2015-50-cm.md, lidar, images/data-catalog/entry/city_of_georgetown_2015_50_cm_th.jpg, T, <p><a href='https&#58;//epsg.io/2277'>EPSG 2277</a></p>," 1M Hydro-flattened DEM, 3D Breaklines", LAS, T,, a3cf9e14-3a1d-11e5-9323-0e0c41326911, data-catalog-entry.html,,, City of Georgetown 2015 50 cm," City of Georgetown and surrounding area, Williamson County, Texas", images/data-catalog/entry/city_of_georgetown_2015_50_cm_detail.jpg, Lidar, Lidar,"Partners Engineering, LLC, on behalf of the City of Georgetown, chose Sanborn to plan, implement, and collect Light Detection and Ranging (Lidar) data to acquire detailed surface elevation data for use in conservation planning, design, research, floodplain mapping, and to update their previous Lidar surface for 224 square miles of Georgetown Texas.- **Projection**: UTM Zone 14 North.- **Horizontal datum**: North American Datum of 1983 (NAD83(2011)).- **Vertical datum**: North American Vertical Datum of 1988 (NAVD88) using the latest geoid (Geoid12a) for converting ellipsoidal heights to orthometric heights.- **Units**: meters (to 1cm) Point density- 4 points per square meter.This data is for planning purposes only and should not be used for legal or cadastral purposes. Any conclusions drawn from analysis of this information are not the responsibility of Sanborn Map Company. Users should be aware that temporal changes may have occurred since this dataset was collected and some parts of this dataset may no longer represent actual surface conditions. Users should not use these data for critical applications without a full awareness of its limitations.Lidar data for Texas is made available online through the use of data compression using [LASTools](https://rapidlasso.com/lastools/). LASTools is an open-source collection of tools for lidar data viewing and manipulation. TNRIS uses the LASzip portion of LASTools for compression\decompression. LASTools provides a lossless compression of the data from las to laz formats.- Software with native LAZ support- ERDAS IMAGINE (14.1 and up) by Hexagon Geospatial- Global Mapper (13.1 and up) by Blue Marble Geo- ENVI LiDAR (5.1 and up) by Exelis VIS- FME (2012 and up) by Safe Software- LAStools by rapidlasso- plas.io 3D Web Viewer by Hobu Inc.- FUSION (3.40 and up) by Bob McGaughey of the USDA- Voyager (1.3 and up) by Voyager GIS- GRASS GIS (7.0 and up) by Open Source Geospatial Foundation (OSGeo)", 5ft Contours, T," Basemap, Research, Analysis", City of Georgetown 2015 50cm Lidar,, https://tnris-datadownload.s3.amazonaws.com/d/tnris-lidar/state/tx/tnris-lidar_tx.zip, images/data-catalog/entry/city_of_georgetown_2015_50_cm_overview.jpg, https://tnris-datadownload.s3.amazonaws.com/datacatalog/supplemental_reports/city_of_georgetown_2015_50_cm_supplementalreports.zip,, T, Raster, https://tnris-datadownload.s3.amazonaws.com/datacatalog/lidar_breaklines/city_of_georgetown_2015_50_cm_breaklines.zip," Georgetown,Wiliiamson, Lidar, Point Cloud, LAS, Elevation, County, Historical",, Public Domain (Creative Commons CC0), 1/64 USGS Quadrangle,, https://creativecommons.org/publicdomain/zero/1.0/, CC0,,, 2015,, None, City of Georgetown,," <p>Lidar data for Georgetown, Texas</p>", city-of-georgetown-2015-50-cm,,,,,,,,,,,,,,
 2014-02-01, data-catalog/entry/shuttle-radar-topography-mission.md, elevation, images/data-catalog/entry/shuttle_radar_topography_mission_th.jpg,, <p><a href='https&#58;//epsg.io/4326'>EPSG 4326</a></p>, None, DEM, T,, d5084e86-dec9-11e4-afda-0e0c41326911, data-catalog-entry.html,,, Shuttle Radar Topography Mission, Texas +overlap, images/data-catalog/entry/shuttle_radar_topography_mission_detail.jpg, T, Elevation,"The Shuttle Radar Topography Mission (SRTM) obtained elevation data on a near-global scale to generate the most complete high-resolution digital topographic database of Earth. SRTM consisted of a specially modified radar system that flew onboard the Space Shuttle Endeavour during an 11-day mission in February of 2000.SRTM data for regions outside the United States were sampled for public release at 3 arc-seconds, which is 1/1200th of a degree of latitude and longitude, or about 90 meters (295 feet). The new data are being released with a 1 arc-second, or about 30 meters (98 feet), sampling that reveals the full resolution of the original measurements. Data for most of Africa and its surrounding areas were released with the September 2014 announcement. The next release, in November 2014 included all of South America and North America, most of Europe, and islands in the eastern Pacific Ocean. The most recent release, in January 2015 includes most of continental Asia (now including India), the East Indies, Australia, New Zealand, and islands of the western Pacific.", None,, Basemap, Shuttle Radar Topography Mission,, https://tnris-datadownload.s3.amazonaws.com/datacatalog/tile_index/shuttle_radar_topography_mission_tileindex.zip, images/data-catalog/entry/shuttle_radar_topography_mission_overview.jpg,, 2 MB - 18 MB,, Raster,," Shuttle Radar Topography Mission, SRTM, Satellite, Elevation, Historical, Texas, Statewide",, Public Domain (Creative Commons CC0), USGS 1 Degree Block,, https://creativecommons.org/publicdomain/zero/1.0/, CC0, quad,, 2007,," 90M. Age,", JPL,, <p>The Shuttle Radar Topography Mission (SRTM) obtained elevation data on a near-global scale to generate the most complete high-resolution digital topographic database of Earth.</p>, shuttle-radar-topography-mission,,,,,,,,,,,,,,
 2014-02-01, data-catalog/entry/stratmap-2012-50cm-dewitt.md, lidar, images/data-catalog/entry/stratmap_2012_50cm_dewitt_th.jpg, T, <p><a href='https&#58;//epsg.io/26914'>EPSG 26914</a></p>," 1.5M Hydro-flattened DEM, 3D Breaklines", LAS, T,, c065b750-e2bd-11e4-8811-0e853d047bba, data-catalog-entry.html,,, StratMap 2012 50cm DeWitt, Small Portions of DeWitt,, Lidar, Lidar,"Detailed Digital Elevation Models (DEMs) of the earth's terrain, man-made structures and vegetation. The purpose of this project is to collect and deliver topographic elevation point data derived from multiple return light detection and ranging (Lidar) measurements for portions of Shelby, Sabine, and Newton counties in Texas. The elevation data will be used as base data for Texas flood plain mapping.This dataset was acquired through the High Priority Imagery and Data Sets (HPIDS) contract. The contract was created in 2009 to maximize spending power by coordinating geospatial data purchases to share costs and to ensure that acquired data meet high standards of quality. The successor to HPIDS is the StratMap contract, established in 2015.Lidar data for Texas is made available online through the use of data compression using [LASTools](https://rapidlasso.com/lastools/). LASTools is an open-source collection of tools for lidar data viewing and manipulation. TNRIS uses the LASzip portion of LASTools for compression\decompression. LASTools provides a lossless compression of the data from las to laz formats.- Software with native LAZ support- ERDAS IMAGINE (14.1 and up) by Hexagon Geospatial- Global Mapper (13.1 and up) by Blue Marble Geo- ENVI LiDAR (5.1 and up) by Exelis VIS- FME (2012 and up) by Safe Software- LAStools by rapidlasso- plas.io 3D Web Viewer by Hobu Inc.- FUSION (3.40 and up) by Bob McGaughey of the USDA- Voyager (1.3 and up) by Voyager GIS- GRASS GIS (7.0 and up) by Open Source Geospatial Foundation (OSGeo)", 5ft Contours, T," Basemap, Research, Analysis", StratMap 2012 50cm DeWitt Lidar,, https://tnris-datadownload.s3.amazonaws.com/d/tnris-lidar/state/tx/tnris-lidar_tx.zip, images/data-catalog/entry/stratmap_2012_50cm_dewitt_overview.jpg, https://tnris-datadownload.s3.amazonaws.com/datacatalog/supplemental_reports/stratmap_2012_50cm_dewitt_supplementalreports.zip,, T, Raster, https://tnris-datadownload.s3.amazonaws.com/datacatalog/lidar_breaklines/stratmap_2012_1m_dewitt_breaklines.zip," DeWitt, Lidar, Point Cloud, LAS, Elevation, County, Historical",, Public Domain (Creative Commons CC0), 1/64 USGS Quadrangle,, https://creativecommons.org/publicdomain/zero/1.0/, CC0,,, 2012,, None, TNRIS,, <p>Lidar data for DeWitt.</p>, stratmap-2012-50cm-dewitt,,,,,,,,,,,,,,
 2014-02-01, data-catalog/entry/bexar-metro-911-2010-6in-nc.md, orthoimagery-regional, images/data-catalog/entry/bexar_metro_911_2010_6in_nc_th.jpg,, <p><a href='https&#58;//epsg.io/2278'>EPSG 2278</a></p>, None, SID, T,, a320e89a-ded0-11e4-bed0-0e018d66dc29, data-catalog-entry.html,,, Bexar Metro 911 2010 6in NC," Bexar, Comal, Guadalupe",, T, Orthoimagery - Regional,"Bexar Metro 911 contracted with Petroleum Place Energy Solutions, L.P. (P2ES) acquired new color aerial photography and ground control and provide photogrammetric services to produce 6 inch ground resolution color orthophotography covering Bexar, Guadalupe, and Comal Counties, Texas for 2010. Intended to provide an image base for 911 vector data.", None,, Basemap, Bexar Metro 911 2010 6in NC Orthoimagery,, https://tnris-datadownload.s3.amazonaws.com/datacatalog/tile_index/bexar_metro_911_2010_6in_nc_tileindex.zip, images/data-catalog/entry/bexar_metro_911_2010_6in_nc_overview.jpg,,,, Raster,," Bexar, Comal, Guadalupe, County, Orthoimagery, Imagery, Aerial Photography, NC, Natural Color, 911, San Antonio, Historical",, Public Domain (Creative Commons CC0), USGS Quadrangle,, https://creativecommons.org/publicdomain/zero/1.0/, CC0, quad,, 2010,, None, Bexar County Metro 911,, <p>Natural Color Aerial Photography of Bexar County from 2011.</p>, bexar-metro-911-2010-6in-nc, images/data-catalog/entry/bexar_metro_911_2010_6in_nc_natural.jpg, images/data-catalog/entry/bexar_metro_911_2010_6in_nc_urban.jpg,,,,,,,,,,,,
 2014-02-01, data-catalog/entry/txdot-public-airports.md, transportation, images/data-catalog/entry/txdot_public_airports_th.jpg,, <p><a href='https&#58;//epsg.io/4269'>EPSG 4269</a></p>, None, Shapefile,,, d5084e86-dec9-11e4-afda-0e0c41326911, data-catalog-entry.html,,, TxDOT Public Airports, Texas, images/data-catalog/entry/txdot_public_airports_detail.jpg,, Transportation,"The Public Use Airports database is a geographic point database of aircraft landing facilities in the United States and U.S. Territories. Attribute data is provided on the physical and operational characteristics of the landing facility, current usage including enplanements and aircraft operations, congestion levels and usage categories.", None,, Basemap, TxDOT Public Airports, https://tnris-datadownload.s3.amazonaws.com/d/txdot-airport/state/tx/txdot-airport_tx.zip,, images/data-catalog/entry/txdot_public_airports_overview.jpg,, 1.41MB,, Vector,," Airport, Transportation, Aviation, Texas, Critical Infrastructure", https://www.txdot.gov/,, State, Texas Department of Transportation,, NA, state,, 2014,, Age, NTAD,, <p>The Public Use Airports database is a geographic point database of aircraft landing facilities in the United States and U.S. Territories.</p>, txdot-public-airports,,,,,,,,,,,,,,
 2015-05-12, data-catalog/entry/stratmap-2014-50cm-bandera-lampasas.md, lidar, images/data-catalog/entry/stratmap_2014_50cm_bandera_lampasas_th.jpg, T, <p><a href='https&#58;//epsg.io/26914'>EPSG 26914</a></p>," 1M Hydro-flattened DEM, 3D Breaklines", LAS, T,, 27c4e8f0-e2c1-11e4-8fe0-0e853d047bba, data-catalog-entry.html,,, StratMap 2014 50cm Bandera & Lampasas," Bandera, Kendell, Lampasas",, Lidar, Lidar,"This data has been acquired and developed by the Texas Natural Resources Information System (TNRIS) for collection and delivery of topographic elevation point data derived from multiple return light detection and ranging (Lidar) measurements for the 2256 sq. mile project area encompassing Bandera and Lampasas Counties, Texas. Fugro EarthData, Inc. acquired 305 flight lines in 36 lifts from December 18, 2013 to January 25, 2014. Lidar data collection was performed with a Cessna 310 twin engine aircraft, utilizing a Riegl LMS-Q680i Lidar sensor; collecting multiple return x, y, and z as well as intensity data. The classified Lidar point cloud data are delivered in LAS 1.2 format: 1, unclassified, 2, bare-earth ground, 3, low vegetation, 4, medium vegetation, 5, high vegetation, 6, buildings, 7, low points(noise), 9, water, 13, bridges, and 14, culverts. Specialized in-house and commercial software processes the native Lidar data into 3-dimensional positions that can be imported into GIS software for visualization and further analysis. The horizontal datum for the data is in UTM 14N Coordinates, NAD83(2011) in meters and the vertical datum is the North American Vertical Datum of 1988 (NAVD88) in meters using GEIOD12A.The data acquired will become part of an ongoing data collection by the State of Texas to support mapping and modeling of flood plains, hydrography, and terrain.The data are intended to exceed requirements for Federal Emergency Management Agency (FEMA) specifications for Floodplain Mapping as well as serve as an input to the U.S. Geological Survey refinements to the National Elevation Dataset. The project consists of high accuracy classified Lidar data in LAS format as well as raster digital elevation models and intensity images.This dataset was acquired through the High Priority Imagery and Data Sets (HPIDS) contract. The contract was created in 2009 to maximize spending power by coordinating geospatial data purchases to share costs and to ensure that acquired data meet high standards of quality. The successor to HPIDS is the StratMap contract, established in 2015.Lidar data for Texas is made available online through the use of data compression using [LASTools](https://rapidlasso.com/lastools/). LASTools is an open-source collection of tools for lidar data viewing and manipulation. TNRIS uses the LASzip portion of LASTools for compression\decompression. LASTools provides a lossless compression of the data from las to laz formats.- Software with native LAZ support- ERDAS IMAGINE (14.1 and up) by Hexagon Geospatial- Global Mapper (13.1 and up) by Blue Marble Geo- ENVI LiDAR (5.1 and up) by Exelis VIS- FME (2012 and up) by Safe Software- LAStools by rapidlasso- plas.io 3D Web Viewer by Hobu Inc.- FUSION (3.40 and up) by Bob McGaughey of the USDA- Voyager (1.3 and up) by Voyager GIS- GRASS GIS (7.0 and up) by Open Source Geospatial Foundation (OSGeo)", 5ft Contours, T," Basemap, Research, Analysis", StratMap 2014 50cm Bandera & Lampasas Lidar,, https://tnris-datadownload.s3.amazonaws.com/d/tnris-lidar/state/tx/tnris-lidar_tx.zip, images/data-catalog/entry/stratmap_2014_50cm_bandera_lampasas_overview.jpg, https://tnris-datadownload.s3.amazonaws.com/datacatalog/supplemental_reports/stratmap_2014_50cm_bandera_lampasas_supplementalreports.zip,, T, Raster,," Bandera, Kendell, Lampasas, Lidar, Point Cloud, LAS, Elevation, County, Historical",, Public Domain (Creative Commons CC0), 1/64 USGS Quadrangle,, https://creativecommons.org/publicdomain/zero/1.0/, CC0,,, 2014,, None, TNRIS,, <p>Lidar data for Bandera & Lampasas.</p>, stratmap-2014-50cm-bandera-lampasas,,,,,,,,,,,,,,
 2015-11-20, data-catalog/entry/tceq-municipal-setting-designations-boundaries.md, environmental, images/data-catalog/entry/tceq_municipal_setting_designations_boundaries_th.jpg,, <p><a href='https&#58;//epsg.io/4269'>EPSG 4269</a></p>, None," Shapefile, Geo-Database, KML",,, d5084e86-dec9-11e4-afda-0e0c41326911, data-catalog-entry.html,,, TCEQ Municipal Setting Designations Boundaries, Texas, images/data-catalog/entry/tceq_municipal_setting_designations_boundaries_detail.jpg,, Environmental,"Municipal Setting Designations: An MSD is an official state designation given to property within a municipality or its extraterritorial jurisdiction that certifies that designated groundwater at the property is not used as potable water, and is prohibited from future use as potable water because that groundwater is contaminated in excess of the applicable potable-water protective concentration level. The prohibition must be in the form of a city ordinance, or a restrictive covenant that is enforceable by the city and filed in the property records. The program ID is the application number and is the data set's key field labled as ""MSD_APPLIC"".The MSD_Boundary data set is a compilation of the real properties boundaries that applicants to the MSD program have designated as 'proposed"" MSD areas. Thisdata set has been created to show the geograhical area the applicant has applied for an MSD under the program . Each area is identified by the program's application ID (ie. MSD AP 001). This data set corresponds to the MSDs_Point shape file which uses the same application number and key field name ""MSD_APPLIC"". The point coordinates are the approximate centroid of the proposed MDS area(s). Supplemental_Information: The MSD_Boundary data set has only the MSD program's appication number and the proposed MSD area geometry. The MSDs_Point data set includes only the major program information on each application recived by TCEQ including the status of TCEQ's review and approval of the propsed MSD and the applicants name and the general address of the proposed MSD.", None,," Basemap, Research, Analysis", TCEQ Municipal Setting Designations Boundaries, https://www.tceq.texas.gov/assets/public/gis/exports/msd_poly_shp.zip,,,,,, Vector,,, http://www.tceq.state.tx.us/,, State, Texas Commission on Environmental Quality,, NA, Statewide,, Creation date varies,, None, TCEQ,, <p>Municipal Setting Designations&#58; An MSD is an official state designation given to property within a municipality or its extraterritorial jurisdiction that certifies that designated groundwater at the property is not used as potable water.</p>, tceq-municipal-setting-designations-boundaries,,,,,,,,,,,,,,
 2015-11-20, data-catalog/entry/tpwd-state-park-boundaries.md, boundary, images/data-catalog/entry/tpwd_state_park_boundaries_th.jpg,,, None, Shapefile,,, d5084e86-dec9-11e4-afda-0e0c41326911, data-catalog-entry.html,,, TPWD State Park Boundaries, Texas, images/data-catalog/entry/tpwd_state_park_boundaries_detail.jpg,, Boundary,"Statewide polygon boundary data representing lands owned or managed by Texas State Parks Division of Texas Parks & Wildlife Department (TPWD). State Parks Division provides these data as a public resource of general information for use ""as is."" The data presented are aggregated from a wide variety of sources and are NOT to be construed or used as a ""legal description"". TPWD provides this information with the understanding that it is not guaranteed to be accurate, correct or complete. Any determination of fitness for use or conclusions drawn from such information is the sole responsibility of the user.", None,," Basemap, Research, Analysis", TPWD State Park Boundaries, http://tpwd.texas.gov/gis/data/baselayers/state-park-boundaries-zip,, images/data-catalog/entry/tpwd_state_park_boundaries_overview.jpg,, Varies,, Vector,," State Parks, TPWD, Texas Parks and Wildlife Department", https://tpwd.texas.gov/,, State, Texas Parks and Wildlife Department,, NA, state,, Creation date varies,, None, TPWD,, <p>Provisional Texas Parks and Wildlife (TPWD) State Park boundaries as of Jan. 2015</p>, tpwd-state-park-boundaries,,,,,,,,,,,,,,
 2015-11-20, data-catalog/entry/glo-beach-access-points.md, boundary, images/data-catalog/entry/glo_beach_access_points_th.jpg,, <p><a href='https&#58;//epsg.io/3857'>EPSG 3857</a></p>, None, Shapefile,, http://gisweb.glo.texas.gov/glomap/index.html, 68ef2a5a-decc-11e4-8cd4-0e018d66dc29, data-catalog-entry.html,,, GLO Beach Access Points, Texas,,, Boundary,Public beach access points. Mapped by the GLO in cooperation with coastal towns and counties., None,," Basemap, Research, Analysis", GLO Beach Access Points, http://www.glo.texas.gov/land/land-management/gis/files/BeachBayAccess.zip,, images/data-catalog/entry/glo_beach_access_points_overview.jpg,, 1 MB,, Vector,," Texas, GLO, TxGLO, Land, Oil, Gas, Access, Tracts", http://www.glo.texas.gov/,, Texas Coastal, Texas General Land Office,, NA, state,, Creation date varies,, None, GLO,, <p>Public beach access points. Mapped by the GLO in cooperation with coastal towns and counties.</p>, glo-beach-access-points,,,,,,,,,,,,,,
 2017-06-01, data-catalog/entry/stratmap-brazos-2017-6in-nc-cir.md, orthoimagery-regional, images/data-catalog/entry/stratmap_brazos_2017_6in_nc_cir_th.jpg, T, <p><a href='https&#58;//epsg.io/2277'>EPSG 2277</a></p>, None, JP2, T, https://webservices.tnris.org/arcgis/rest/services/StratMap/StratMap17_NC_CIR_6in_Brazos/ImageServer?f=jsapi, 843bf1e2-1e14-11e7-8f3b-0ee66e2c9693, data-catalog-entry.html,,, StratMap Brazos 2017 6in NC\CIR, Brazos County, images/data-catalog/entry/stratmap_brazos_2017_6in_nc_cir_detail.jpg, T, Orthoimagery - Regional,"The 6-inch orthoimagery in Brazos County were flown during the 2017 leaf-off season in early January. The Statement of Work was issued by the Strategic Mapping Program (StratMap) of the Texas Natural Resources Information System (TNRIS), part of the Texas Water Development Board (TWDB). Contributing partners were the Brazos Central Appraisal District, the City of Bryan, the City of College Station, Brazos 9-1-1, Texas A&amp;M University, and the Texas Municipal Power Agency.The orthoimagery are 4-band (R,G,B,NIR), natural color and color infrared capable. Each image tile covers one 64th of a USGS Digital Orthophoto Quad (DOQ) resulting in a DO4Q or approximately 1 square mile with minimum 300-foot buffers. Available image formats are compressed JPEG2000 or ECW and uncompressed GeoTIFF. Flight date is in the image filename as YYYYMMDD. Orthoimagery datasets are valuable mapping assets benefitting natural resources, energy, environmental, emergency management, land use planning, economic development, and policy interests. The aerial imagery was acquired from aircraft with digital camera sensors and processed as highly accurate digital orthoimagery that are used to identify current conditions, features, and changes on the ground serving as a base reference for other map information.", None,," Basemap, Research", StratMap Brazos 2017 6in NC\CIR Orthoimagery,, https://tnris-datadownload.s3.amazonaws.com/datacatalog/tile_index/stratmap_brazos_2017_6in_nc_cir_tileindex.zip, images/data-catalog/entry/stratmap_brazos_2017_6in_nc_cir_overview.jpg, https://tnris-datadownload.s3.amazonaws.com/datacatalog/supplemental_reports/stratmap_brazos_2017_6in_nc_cir_supplementalreports.zip, 500MB,, Raster/Imagery,," Brazos County, County, Orthoimagery, Imagery, Aerial Photography, NC, Natural Color, CIR, Historical", https://tnris.org/, Public Domain (Creative Commons CC0), 1/64 USGS Quadrangle, Texas Natural Resources Information System, https://creativecommons.org/publicdomain/zero/1.0/, CC0, qquad, StratMap, 2017,, None," TNRIS, Brazos Central Appraisal District, the City of Bryan, the City of College Station, Brazos 9-1-1, Texas A&amp;M University", https://webservices.tnris.org/arcgis/services/StratMap/StratMap17_NC_CIR_6in_Brazos/ImageServer/WMSServer, <p>The 6-inch orthoimagery in Brazos County were flown during the 2017 leaf-off season in early January.</p>, stratmap-brazos-2017-6in-nc-cir, images/data-catalog/entry/stratmap_brazos_2017_6in_nc_cir_natural.jpg, images/data-catalog/entry/stratmap_brazos_2017_6in_nc_cir_urban.jpg,,,,,,,,,,,,
