"id","collection","from_date","to_date","public","remarks","created","last_modified","agency_id","frames_service_url","index_service_url","ls4_link","mosaic_service_url"
"660df63e-3568-4a9d-b826-a1a173e76c4a","CLG-1974","1974-12-03","1974-12-06",t,"","2018-02-07 16:10:09.866954+00","2018-07-30 13:53:34.946887+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"adaf1823-1086-40c6-b570-eb6f18a863e3","322291","1978-08-22","1978-08-22",t,"None
","2018-02-07 16:09:57.457887+00","2018-02-07 16:09:57.457855+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"bcdc9893-184c-4937-9fbc-13c1fa9d3970","6519B","1966-11-28","1966-11-28",t,"None
SH 288","2018-02-07 16:09:58.647429+00","2018-02-07 16:09:58.64737+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"979a1cac-0e5f-46d9-af2a-1ace2807c003","68117","1968-08-07","1968-08-07",t,"None
","2018-02-07 16:09:59.049538+00","2018-02-07 16:09:59.049505+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"d575cc81-3ee3-48a8-bcdf-be59c42feda6","BQS-1972","1972-03-30","1972-03-30",t,"None
Roll 7: 4-14 & 64-78","2018-02-07 16:10:02.623956+00","2018-02-07 16:10:02.623921+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"fde43fd1-add8-4b47-af4a-90ea2daef45c","DBB-1954","1954-01-29","1954-01-29",t,"None
PHOTO INDEX","2018-02-07 16:10:03.592505+00","2018-02-07 16:10:03.592485+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"9eced273-2440-406b-b0e0-8f14309f6da0","DAI-1969","1969-10-08","1969-10-08",t,"None
Contains portions of rolls 1-4.
PHOTO INDEX","2018-02-07 16:10:03.914832+00","2018-02-07 16:10:03.914812+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"3aee3872-d634-4e35-8ff4-31e7f9d08b6c","BQS-1938","1938-10-01","1938-10-01",t,"","2018-02-07 16:10:10.475829+00","2018-07-30 13:41:47.027647+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"10a1c559-9a43-4c53-8094-9d46a0d89a85","CRI-1957","1957-11-09","1957-11-30",t,"None

PHOTO INDEX","2018-02-07 16:10:06.579062+00","2018-02-07 16:10:06.579042+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"ed853b3e-5f17-456c-b74e-8aa0bb19c9fd","DQK-1969","1969-04-06","1969-04-06",t,"None
PHOTO INDEX","2018-02-07 16:10:10.798909+00","2018-02-07 16:10:10.798888+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"0e0adb1c-1def-493d-8a53-04ce04e40350","DJT-1950","1950-04-26","1950-04-26",t,"None
Contains portions of rolls 1 - 5.
PHOTO INDEX","2018-02-07 16:10:12.006728+00","2018-02-07 16:10:12.006695+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"d527afe4-54e0-4819-8483-3e87531f68be","CGR-1969","1969-11-19","1969-12-03",t,"None
PHOTO INDEX
Teague","2018-02-07 16:10:12.491271+00","2018-02-07 16:10:12.491251+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"b8a97967-5a4e-451a-90ed-eef206f1fd79","287502","1976-05-03","1976-05-03",t,"None
Contains portions of rolls 1-3. Mineral Wells","2018-02-07 16:10:14.513976+00","2018-02-07 16:10:14.513942+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"2986101b-56ea-4ec6-955b-5bec5dd86e5e","DBN-1965","1965-01-18","1965-01-18",t,"None
PHOTO INDEX","2018-02-07 16:10:14.881716+00","2018-02-07 16:10:14.881681+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"2174949f-a622-4bd7-9127-68c9d7d560a0","DYM-1961","1961-12-06","1961-12-06",t,"None
Contains portions of Rolls 1CC-5CC.","2018-02-07 16:10:15.204171+00","2018-02-07 16:10:15.204128+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"dd26beeb-c2b7-4917-a7b6-8711ecbb3553","368927","1988-07-19","1988-07-22",t,"","2018-02-07 16:09:48.268212+00","2018-04-07 16:29:23.394325+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"b2622048-78b6-4b31-a865-982e9bd39d66","365408","1988-05-04","1988-05-05",t,"","2018-02-07 16:09:43.973301+00","2018-04-07 17:17:18.80353+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"c67e5a8d-7160-4872-9435-f207856d9326","358591","1987-10-12","1988-03-19",t,"","2018-02-07 16:09:46.315294+00","2018-04-07 18:22:30.959612+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"6a0bf738-808c-4416-a0c4-edbe882243e5","AWR-1963","1963-02-08","1963-02-13",t,"","2018-02-07 16:09:51.887144+00","2018-04-07 18:44:35.015891+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"d48352d1-7654-4aa7-8ccb-d216569c6ae0","DWQ-1966","1966-01-03","1966-02-12",t,"","2018-02-07 16:10:09.24107+00","2018-04-07 18:43:02.239349+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"2a3d35e9-ceb5-49f7-ba98-29dd0b763b95","CGV-1967","1967-11-11","1967-11-18",t,"","2018-02-07 16:09:42.800196+00","2018-04-10 18:37:07.736591+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"a7862ce2-de5f-4e10-96da-ab6f9931374d","244018","1973-10-19","1973-10-19",t,"","2018-02-07 16:10:08.59316+00","2018-04-07 21:39:59.70663+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"bf0b9d99-7824-43cd-b7d5-3bc37f32f2ff","VAIC","1962-03-05","1962-03-05",t,"None
Contains portions of rolls 1-3.
Contains portions of rolls 1-3.
Contains portions of rolls 1-3.
Contains portions of rolls 1-3.","2018-02-07 16:10:11.121683+00","2018-04-10 18:49:54.179145+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"eba1df7e-a7ab-48d9-8a38-82fa81bc58e0","DBB-1967","1967-05-08","1967-05-23",t,"None
PHOTO INDEX
Contains: Roll 2HH: 12","2018-02-07 16:09:47.443036+00","2018-04-07 22:11:52.925127+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"5192c68c-6ecd-4fc6-a8de-0c7005ec8f79","CLH-1958","1958-04-11","1958-04-11",t,"","2018-02-07 16:09:44.616993+00","2018-04-07 22:31:31.244962+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"e2dcaed5-11ae-4792-8b18-430952ff6b7f","330917","1979-05-20","1981-10-21",t,"","2018-02-07 16:09:40.296832+00","2018-04-07 23:18:20.344096+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"c9b9f1f2-7dc9-4c8f-899c-5365648433df","BQX-1963","1963-02-03","1963-02-27",t,"None
PHOTO INDEX
Major cities
Contains portions of rolls 1DD-3DD","2018-02-07 16:10:02.988064+00","2018-04-08 00:10:12.65806+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"d53a9272-6df3-4d09-9a9b-80be73723635","369082","1988-06-24","1988-06-24",t,"","2018-02-07 16:10:05.650183+00","2018-04-10 18:35:41.169119+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"0e1c9abe-1a60-43de-9edf-ad6e10d01773","VAKQ","1962-02-09","1962-02-09",t,"None","2018-02-07 16:09:33.85323+00","2018-04-10 18:47:48.588814+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"388ce263-6604-488c-b7d4-a3cf46d22003","VDJJ","1974-01-29","1974-01-29",t,"None
Contains portions of rolls 1-3.
Contains portions of rolls 1-3.
Contains portions of rolls 1-3.
Contains portions of rolls 1-3.
Contains portions of rolls 1-3.
Contains portions of rolls 1-3.","2018-02-07 16:09:38.360625+00","2018-04-10 18:47:55.701882+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"8bdd7e1f-8db8-4aff-84d0-f81148a6d385","368928","1988-06-08","1988-06-17",t,"","2018-02-07 16:09:58.041837+00","2018-04-10 18:48:41.924202+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"803021ea-fa55-4f31-a546-d7525b4a463c","VDTG","1975-01-05","1975-01-05",t,"None","2018-02-07 16:10:13.085914+00","2018-04-10 18:51:12.125682+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"6713f22e-fff8-4f5a-9470-65918f2aef4c","VCJZ","1970-02-16","1970-02-16",t,"","2018-02-07 16:09:36.360376+00","2018-04-10 18:55:35.89495+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"007018a3-d1ec-4f07-88ad-342e63d61ec3","VDDS","1973-02-02","1973-02-02",t,"","2018-02-07 16:09:34.989182+00","2018-04-10 18:55:55.288255+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"6a134ce4-bc6c-4b80-a436-7b06304ee7b4","261762","1974-06-17","1974-08-23",t,"","2018-02-07 16:09:53.86415+00","2018-04-10 19:00:05.720445+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"6e416caf-3dcd-46ee-9692-dbe3781864fa","COQ-1940","1940-12-01","1940-12-01",t,"","2018-02-07 16:09:52.977285+00","2018-05-02 12:49:18.941229+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"2b572dae-3f98-446b-b192-462409b8566f","CUX-1941","1941-08-03","1941-09-05",t,"","2018-02-07 16:09:52.492171+00","2018-04-24 21:06:18.239692+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f565ff92-ec25-490f-9560-406995b47be1","VANN","1962-09-15","1962-09-15",t,"","2018-02-07 16:09:56.73306+00","2018-04-26 18:25:52.768199+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"318d9447-71a7-4540-906d-ac2a66c0517d","VAVP","1964-02-07","1964-02-07",t,"None","2018-02-07 16:09:37.490892+00","2018-05-09 13:55:28.389223+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"d7b3a7b7-c0a9-40b5-b643-2694ae820856","VAIB","1962-02-18","1962-02-18",t,"None","2018-02-07 16:10:13.728341+00","2018-05-11 16:04:54.674906+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"e6b7d2e7-5940-417a-883e-5e5afb8790cf","VZO","1959-10-07","1959-10-07",t,"","2018-02-07 16:09:59.453462+00","2018-06-05 15:37:39.52782+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"0f842247-0338-4b74-9488-7ee144ae44ef","VAMF","1962-07-30","1962-07-30",t,"","2018-02-07 16:10:39.987624+00","2018-06-07 21:28:38.084515+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"acb9eaa1-5e31-4265-858b-19ab8b5ad22a","CLK","1962-03-01","1962-05-01",t,"","2018-02-07 16:10:19.055554+00","2018-06-11 15:54:14.404634+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"c747e5bb-c489-4b54-af1b-7d4dd10e7440","BQX-1974","1974-02-25","1974-02-25",t,"None
PHOTO INDEX","2018-02-07 16:10:29.891319+00","2018-02-07 16:10:29.8913+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"16640dd4-902a-409f-99c6-3478c346c2f4","CNH","1964-03-14","1964-03-14",t,"","2018-02-07 16:10:46.181211+00","2018-06-11 15:55:01.722834+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"22f1ade2-dd35-4f41-af1d-8af7fc4b4288","VBIJ","1966-02-03","1966-02-03",t,"","2018-02-07 16:10:17.108705+00","2018-06-28 12:54:06.904219+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"7d7a75c6-db92-49dc-817b-86d7f955369d","970091","1997-10-13","1997-10-14",t,"None
PHOTO INDEXINCLUDES WILLIAMSON COUNTY
INDEXED UNDER TRAVIS 1997 PHOTO INDEX
PHOTO INDEXINCLUDES TRAVIS
PHOTO INDEX

INCLUDES WILLIAMSON COUNTY","2018-02-07 16:10:32.629323+00","2018-02-07 16:10:32.629302+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"b9f0263f-a38d-4ec3-afe3-e3b05be4e426","VECA","1976-08-09","1976-08-09",t,"","2018-02-07 16:10:16.176197+00","2018-06-29 13:58:12.02149+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"a91d00e2-ef39-4b5f-9c3e-6eb7f43a23d4","CGW","1958-03-09","1958-03-09",t,"","2018-02-07 16:10:50.510081+00","2018-06-29 19:15:30.623312+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"cb150465-79f1-4002-8038-1899edebb150","CRT-1950","1950-06-26","1950-06-26",t,"None
PHOTO INDEX","2018-02-07 16:10:36.917441+00","2018-02-07 16:10:36.917422+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"b6742bbc-3d3a-4c9f-a46f-22f1573861f8","DJU-1964","1964-01-02","1964-01-02",t,"None
PHOTO INDEX","2018-02-07 16:10:37.951889+00","2018-02-07 16:10:37.95187+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"e86ff613-591c-41a1-b84f-f8f34e0697b1","375339","1991-01-17","1991-01-22",t,"None
PHOTO INDEX

Atlanta area; Contains portions of rolls 1-7.
","2018-02-07 16:10:38.274536+00","2018-02-07 16:10:38.274502+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"619105a5-d417-4030-9b43-77e777d80b26","287535","1976-02-19","1976-02-19",t,"None
Littlefield--Contains portions of rolls 1 & 2.","2018-02-07 16:10:43.13544+00","2018-02-07 16:10:43.13542+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"6a54be0f-f93e-4568-b5f8-591a69b0a7f7","930190","1994-02-17","1994-03-16",t,"None

PHOTO INDEX
PHOTO INDEX
PHOTO INDEX



PHOTO INDEX


PHOTO INDEX
PHOTO INDEX

PHOTO INDEX- INCLUDED IN DALLAS '94 INDEX
PHOTO INDEX
PHOTO INDEX- filed with Dallas  Co.


DFW Regional Trans. Study","2018-02-07 16:10:43.500264+00","2018-02-07 16:10:43.500229+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"e7955ce9-a0cb-4dd4-9e84-2309ac83ec6d","352718","1983-10-25","1984-04-09",t,"None
Mt. Pleasant
PHOTO INDEX
Marshall
Carthage
PHOTO INDEX
PHOTO INDEX
Texarkana
Atlanta area","2018-02-07 16:10:48.924241+00","2018-02-07 16:10:48.924194+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"2e16a177-db62-4c92-bd58-5cd98967f7d4","VCJZ","1970-01-31","1970-01-31",t,"","2018-02-07 16:10:51.077531+00","2018-06-29 19:49:12.72257+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"4b59d2e4-b695-433d-801f-ea544c7d6a12","DWP-1968","1968-12-02","1968-12-05",t,"None
PHOTO INDEXPART OF COUNTY
1KK-7 THRU 1KK-10","2018-02-07 16:10:53.565267+00","2018-02-07 16:10:53.565232+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f7aac3cb-fe4c-42b6-a6a4-1c641ce5c4a5","VAVY","1964-02-01","1964-03-11",t,"None
1-25-47
1-25-47
1-25-47
1-25-47
1-25-47
1-25-47","2018-02-07 16:10:17.84001+00","2018-06-29 20:39:09.235675+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"bb2df7a4-2db0-4b13-967e-c05d0763e41e","CKQ-1949","1949-06-03","1949-06-03",t,"","2018-02-07 16:10:41.209244+00","2018-07-20 16:08:12.350564+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"2dca8673-9c76-4e36-b10d-b39bd650b847","4000","1977-02-05","1977-02-05",t,"None
San Antonio
San Antonio","2018-02-07 16:10:55.208739+00","2018-02-07 16:10:55.208692+00","179746f3-5501-4457-a8af-65fb855b1601","","","",""
"aece680a-0407-42a7-bc9c-0ad36329975b","CLG-1940","1940-02-01","1940-02-28",t,"","2018-02-07 16:10:27.206262+00","2018-07-30 13:47:04.918917+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"e8733cf1-56fa-42ef-9800-9302c60f17e3","CRW-1967","1967-05-01","1967-05-15",t,"None
Contains portions of rolls 1
PHOTO INDEX
PHOTO INDEX","2018-02-07 16:10:56.445248+00","2018-02-07 16:10:56.445212+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"0c06ed1b-143f-41cf-9bb2-b9cec4e0f20d","CLO-1940","1940-03-15","1940-03-30",t,"None
PHOTO INDEX
","2018-02-07 16:10:59.517482+00","2018-02-07 16:10:59.51746+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"56970bce-f04e-4973-a060-ea7ea7ae8e0e","DAP-1953","1953-02-17","1953-03-06",t,"None

PHOTO INDEX","2018-02-07 16:11:00.006801+00","2018-02-07 16:11:00.006766+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"634505c3-d2a1-42db-a5d9-da5a78d795ee","VEJJ","1977-12-14","1977-12-14",t,"Blanco and Llano counties","2018-02-07 16:10:58.462531+00","2018-03-02 22:37:05.82573+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"21c5bb65-eb6a-4df1-baa9-b1f27cf79331","306016","1977-07-19","1977-07-27",t,"None","2018-02-07 16:10:56.965717+00","2018-04-07 13:24:04.852807+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"a170f7cc-281b-48fe-a9cd-32e0680021af","319135","1978-07-25","1978-07-26",t,"None
n/a","2018-02-07 16:10:26.682972+00","2018-04-07 14:50:06.155127+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"1800f848-039c-47e3-a515-93d5ce61d1e7","336312","1980-02-26","1980-02-26",t,"","2018-02-07 16:10:20.86329+00","2018-04-07 15:42:07.396862+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"99277d2b-6dfb-40a6-a3cb-77ee4bae3dd2","342987","1980-07-30","1980-07-30",t,"","2018-02-07 16:10:21.268482+00","2018-04-07 21:05:40.698071+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"96692633-ab85-4945-afb1-dfd1101d9423","008804","1970-06-06","1970-06-06",t,"","2018-02-07 16:10:16.743114+00","2018-04-07 16:51:12.861385+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"f3bd3641-b5d0-482b-86b6-afa4c91e129b","313568","1978-03-14","1978-03-14",t,"","2018-02-07 16:10:15.650087+00","2018-04-08 00:05:48.349981+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"7ae5e9d7-141b-4225-b407-49220c6a042d","CKP-1958","1958-09-28","1958-10-20",t,"","2018-02-07 16:10:57.488965+00","2018-04-07 18:09:13.051659+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"91f8ec06-505e-4aad-a9e4-6347083cfd68","CUU-1964","1964-01-18","1964-02-18",t,"","2018-02-07 16:10:39.215897+00","2018-04-07 17:39:28.621176+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"52a62bc6-68b7-437b-afe5-6f5ea879c87b","327764","1979-10-05","1979-10-31",t,"","2018-02-07 16:10:52.12708+00","2018-04-07 18:12:42.495205+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"88eb014a-c428-40db-bce1-9033e953dffb","DXB-1958","1958-10-02","1958-10-02",t,"None","2018-02-07 16:10:58.055067+00","2018-04-10 18:38:31.423766+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"cebd7a60-1e9d-46e4-9a92-3942fa964db2","353686","1984-02-12","1984-05-09",t,"","2018-02-07 16:10:41.53887+00","2018-04-07 21:03:28.30969+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"6678ff6f-93d9-487a-88d8-537cb787d52b","CGH-1966","1966-01-06","1966-10-01",t,"","2018-02-07 16:10:37.279587+00","2018-04-24 21:05:37.417259+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"cbf60fb8-32d4-463c-85f6-b5998e9cf83c","VDKT","1974-01-14","1974-01-14",t,"","2018-02-07 16:10:54.643882+00","2018-06-05 15:22:43.075312+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"bc902e93-42b3-44d7-a65b-9142800e86ff","69","1949-09-21","1953-01-04",t,"","2018-02-07 16:10:21.799771+00","2018-04-07 23:44:05.979971+00","4c8f450b-e13b-4248-b9fe-769f83c581d6","","","",""
"807b4d22-06dc-4393-aec2-b260112a7b63","360128","1986-03-05","1986-03-05",t,"None
MORTS project that also includes Ector; alternate small frame set exists.
Contains rolls 1-13.  Some duplicates.Midland-Ector
PHOTO INDEX (ECTOR-MIDLAND)
PHOTO INDEX
Midland-Ector
MORTS project which also covers Midland.  Alternate small frame set exists.","2018-02-07 16:10:47.230152+00","2018-04-07 23:06:11.985715+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"ffffb463-cc27-4c4d-8797-2b12b9e8d005","DMH-1957","1957-12-13","1957-12-20",t,"","2018-02-07 16:10:29.225927+00","2018-04-08 00:09:05.629565+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"9b66ed1e-c707-4c4b-94b9-2affe9807859","VCQC","1971-03-04","1971-03-04",t,"None
Contains portions of rolls 1-4.
Contains portions of rolls 1-4.
Troop Co-op  (town)
Troop Co-op  (town)
Contains portions of rolls 1-4.
Contains portions of rolls 1-4.
Troop Co-op  (town)
Troup Co-op (town)","2018-02-07 16:10:30.216862+00","2018-04-10 18:40:20.026193+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"c116062b-dd3a-4a3b-ae22-d48d8d2c87f3","VAVQ","1964-02-27","1964-02-27",t,"","2018-02-07 16:10:33.646444+00","2018-04-10 18:55:17.40844+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"509ea31c-c789-4fd6-98c4-19cea9fefd30","DBZ-1942","1942-01-28","1942-03-28",t,"","2018-02-07 16:10:48.197017+00","2018-05-17 16:18:24.591176+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"7913de7c-077e-4cf5-98f4-42ce957a1a47","VCKF","1970-01-29","1970-01-29",t,"","2018-02-07 16:10:52.831991+00","2018-06-05 16:27:02.911364+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"bf17d9c5-b97b-4579-a80c-4e637e0f8f45","VAVV","1964-02-18","1964-02-18",t,"","2018-02-07 16:10:19.961635+00","2018-06-05 16:43:06.589449+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"18c7e3a5-8759-492c-a051-9c9764257ecd","VAVS","1964-02-26","1964-02-26",t,"","2018-02-07 16:10:31.560237+00","2018-06-05 16:43:45.526765+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"5cc095c4-b178-4807-a2e4-250ba3df6059","VANP","1962-09-28","1962-09-28",t,"","2018-02-07 16:10:55.692522+00","2018-06-05 16:45:17.658065+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"c3e71c99-487f-44b9-aca1-631eefe299e3","VACX","1960-11-02","1960-11-02",t,"","2018-02-07 16:10:54.078939+00","2018-06-05 16:49:15.513259+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"1281138b-c45a-4ed4-b586-67cbb0dbd8de","SWIG","1974-02-10","1974-02-10",t,"","2018-02-07 16:10:27.650741+00","2018-06-05 16:52:57.461499+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"6df326d1-f460-40c6-919c-5bc5c7b70cd2","VALY","1962-04-28","1962-04-28",t,"","2018-02-07 16:11:08.630731+00","2018-06-07 21:35:25.180949+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"b3ecf4c2-fe7a-42df-ac90-d70e34cf5245","CVA-1953","1953-01-20","1953-01-20",t,"None
PHOTO INDEX","2018-02-07 16:11:01.907439+00","2018-02-07 16:11:01.907418+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"62d914a4-9e07-42b0-97ea-13f64730b617","BRL-1967","1967-12-11","1967-12-18",t,"None
Contains portions of rolls 1-4.
PHOTO INDEX","2018-02-07 16:11:02.23009+00","2018-02-07 16:11:02.23007+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"a4f405b9-14dd-43d3-a46e-91a84813f60c","SWHB","1972-12-27","1972-12-27",t,"","2018-02-07 16:11:37.795682+00","2018-06-07 21:42:16.358088+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"4f0f34b2-3810-4ba9-ba1e-0d987c808ddf","CKJ-1940","1940-09-14","1940-12-08",t,"None
N/A

PHOTO INDEX","2018-02-07 16:11:06.290077+00","2018-02-07 16:11:06.290056+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"fab5f6ab-fde0-40ae-9cb3-57c4a90afb10","23087","1970-05-19","1970-08-30",t,"None
Lake Belton  COMBINED with 000026
Stillhouse Hollow Lake & City of Belton;  contains portions of rolls 1-3.  Combined with 000025
PAT MAYSE LAKE
LAKE TEXOMA

Lake Texoma area","2018-02-07 16:11:07.295091+00","2018-02-07 16:11:07.295071+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"370cb199-8795-4b2a-8869-2a51c773dab8","DAVIS MNT","1973-06-08","1973-06-08",t,"None
Davis Mountains.  Contains portions of rolls 1-8.","2018-02-07 16:11:09.51885+00","2018-02-07 16:11:09.51883+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"a13321aa-e360-481b-b697-a28d70013fa8","DCA-1943","1943-01-29","1943-02-21",t,"None
PHOTO INDEX
","2018-02-07 16:11:10.445681+00","2018-02-07 16:11:10.445646+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"3dd8f211-dbdd-46d3-9f96-f03b7a437d20","CLC-1941","1941-02-28","1941-04-09",t,"None

PHOTO INDEX","2018-02-07 16:11:10.968947+00","2018-02-07 16:11:10.968926+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
